NLC,TLC,Station Name,Government Office Region (GOR),County or Unitary Authority,District or Unitary Authority,"NUTS2 Spatial
Unit Code",NUTS2 Spatial Unit,Station Facility Owner,Station Group,PTE Urban Area Station,London Travelcard Area,London Joint Station,"Entries
Full","Entries
Reduced","Entries
Season","Entries
Total","Exits
Full","Exits
Reduced","Exits
Season","Exits
Total","0910
Entries & Exits","0809
Entries & Exits",0910 interchanges,Check,Check Detail,Check Reason
6183,WGC,Welwyn Garden City,East,Hertfordshire,Welwyn Hatfield,UKH2,Bedfordshire and Hertforshire,First Capital Connect,,,,,"340,713","340,355","511,439","1,192,507","340,713","340,355","511,439","1,192,507","2,385,014","2,522,398","141,902",,,
6096,WLW,Welwyn North,East,Hertfordshire,Welwyn Hatfield,UKH2,Bedfordshire and Hertforshire,First Capital Connect,,,,,"58,568","64,292","104,288","227,148","58,568","64,292","104,288","227,148","454,296","468,312",0,,,
1347,WEM,Wem,West Midlands,Shropshire,North Shropshire,UKG2,Shropshire and Staffordshire,Arriva Trains Wales,,,,,"16,651","26,132","8,902","51,685","16,651","26,132","8,902","51,685","103,370","100,244",0,,,
1423,WMB,Wembley Central,London,Greater London,Brent,UKI2,Outer London,London Underground,,,London Travelcard Area Station,Joint TfL & TOC Station,"128,409","270,285","410,834","809,528","128,409","270,285","410,834","809,528","1,619,056","1,124,540",0,check,increase > 20% above mean,"London area station, Oyster PAYG data"
1509,WCX,Wembley Stadium,London,Greater London,Brent,UKI2,Outer London,Chiltern Railways,,,London Travelcard Area Station,,"36,311","170,361","39,948","246,620","36,311","170,361","39,948","246,620","493,240","373,132",0,check,increase > 20% above mean,"London area station, Oyster PAYG data"
9673,WMS,Wemyss Bay,Scotland,Inverclyde,Inverclyde,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"46,742","31,028","19,550","97,320","46,742","31,028","19,550","97,320","194,640","191,066",0,,,
1466,WND,Wendover,South East,Buckinghamshire,Aylesbury Vale,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",Chiltern Railways,,,,,"56,020","51,451","95,782","203,253","56,020","51,451","95,782","203,253","406,506","427,314",0,,,
2681,WNN,Wennington,North West,Lancashire,Lancaster,UKD4,Lancashire,Northern Rail,,,,,"1,283",323,5,"1,611","1,283",323,5,"1,611","3,222","3,040",0,,,
2266,WSA,West Allerton,North West,Merseyside,Liverpool,UKD5,Merseyside,Northern Rail,,Merseyside,,,"8,393","9,918","1,928","20,239","8,393","9,918","1,928","20,239","40,478","36,874",0,,,
8875,WBP,West Brompton,London,Greater London,Kensington And Chelsea,UKI1,Inner London,London Underground,,,London Travelcard Area Station,,"119,396","150,771","173,679","443,846","119,396","150,771","173,679","443,846","887,692","643,852",0,check,increase > 20% above mean,"London area station, Oyster PAYG data"
5684,WBY,West Byfleet,South East,Surrey,Woking,UKJ2,"Surrey, East & West Sussex",South West Trains,,,,,"128,990","142,825","306,704","578,519","128,990","142,825","306,704","578,519","1,157,038","1,184,114",0,,,
9250,WCL,West Calder,Scotland,West Lothian,West Lothian,UKM2,Eastern Scotland,First ScotRail,,,,,"21,464","16,170","11,064","48,698","21,464","16,170","11,064","48,698","97,396","100,938",0,,,
5411,WCY,West Croydon,London,Greater London,Croydon,UKI2,Outer London,Southern,CROYDON BR,,London Travelcard Area Station,,"227,511","271,361","778,016","1,276,888","228,040","271,939","779,403","1,279,382","2,556,270","2,705,560","106,098",,,
3174,WDT,West Drayton,London,Greater London,Hillingdon,UKI2,Outer London,First Great Western,,,London Travelcard Area Station,,"106,588","237,997","283,136","627,721","106,588","237,997","283,136","627,721","1,255,442","1,377,622",0,,,
5086,WDU,West Dulwich,London,Greater London,Southwark,UKI1,Inner London,Southeastern,,,London Travelcard Area Station,,"76,249","102,495","246,533","425,277","76,249","102,495","246,533","425,277","850,554","871,488",0,,,
3188,WEA,West Ealing,London,Greater London,Ealing,UKI2,Outer London,First Great Western,,,London Travelcard Area Station,,"42,912","62,237","274,749","379,898","42,912","62,237","274,749","379,898","759,796","895,372",241,,,
7474,WEH,West Ham,London,Greater London,Newham,UKI1,Inner London,c2c,,,London Travelcard Area Station,,"377,094","343,022","358,354","1,078,470","377,094","343,022","358,354","1,078,470","2,156,940","1,245,472","9,589",check,increase > 20% above mean,"London area station, Oyster PAYG data"
1421,WHD,West Hampstead,London,Greater London,Camden,UKI1,Inner London,London Overground,WEST HAMPSTEAD BR,,London Travelcard Area Station,,"68,051","109,256","479,918","657,225","68,101","109,274","480,309","657,684","1,314,909","1,500,044","131,568",,,
1525,WHP,West Hampstead Thameslink,London,Greater London,Camden,UKI1,Inner London,First Capital Connect,WEST HAMPSTEAD BR,,London Travelcard Area Station,,"194,091","261,330","660,413","1,115,834","194,041","261,311","660,022","1,115,374","2,231,208","2,318,078","147,662",,,
7466,WHR,West Horndon,East,Essex,Brentwood,UKH3,Essex,c2c,,,,,"62,019","23,733","82,316","168,068","62,019","23,733","82,316","168,068","336,136","353,710",0,,,
9564,WKB,West Kilbride,Scotland,North Ayrshire,North Ayrshire,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"35,758","32,278","29,969","98,005","35,758","32,278","29,969","98,005","196,010","191,672",0,,,
2201,WKI,West Kirby,North West,Merseyside,Wirral,UKD5,Merseyside,Merseyrail,,Merseyside,,,"131,306","169,775","92,121","393,202","131,306","169,775","92,121","393,202","786,404","822,428",0,,,
5129,WMA,West Malling,South East,Kent,Tonbridge And Malling,UKJ4,Kent,Southeastern,,,,,"70,305","116,148","181,445","367,898","70,305","116,148","181,445","367,898","735,796","830,064",0,,,
5438,WNW,West Norwood,London,Greater London,Lambeth,UKI1,Inner London,Southern,,,London Travelcard Area Station,,"138,348","156,257","572,850","867,455","138,348","156,257","572,850","867,455","1,734,910","1,706,394","38,887",,,
3059,WRU,West Ruislip,London,Greater London,Hillingdon,UKI2,Outer London,Chiltern Railways,,,London Travelcard Area Station,,"37,414","46,524","28,060","111,998","37,414","46,524","28,060","111,998","223,996","198,678",172,,,
7329,WRN,West Runton,East,Norfolk,North Norfolk,UKH1,East Anglia,National Express East Anglia,,,,,"6,139","4,507",375,"11,021","6,139","4,507",375,"11,021","22,042","23,748",0,,,
5242,WLD,West St Leonards,South East,East Sussex,Hastings,UKJ2,"Surrey, East & West Sussex",Southeastern,,,,,"9,640","14,128","15,714","39,482","9,640","14,128","15,714","39,482","78,964","82,982",0,,,
5293,WSU,West Sutton,London,Greater London,Sutton,UKI2,Outer London,First Capital Connect,,,London Travelcard Area Station,,"23,036","25,485","76,120","124,641","23,036","25,485","76,120","124,641","249,282","270,376",0,,,
5054,WWI,West Wickham,London,Greater London,Bromley,UKI2,Outer London,Southeastern,,,London Travelcard Area Station,,"64,219","86,823","291,793","442,835","64,219","86,823","291,793","442,835","885,670","916,400",0,,,
5278,WWO,West Worthing,South East,West Sussex,Worthing,UKJ2,"Surrey, East & West Sussex",Southern,,,,,"48,732","131,525","122,724","302,981","48,732","131,525","122,724","302,981","605,962","618,864",0,,,
5712,WSB,Westbury,South West,Wiltshire,West Wiltshire,UKK1,"Gloucestershire, Wiltshire and North Somerset",First Great Western,,,,,"53,646","101,398","33,982","189,026","53,646","101,398","33,982","189,026","378,052","368,738","134,636",,,
7476,WCF,Westcliff,East,Southend-On-Sea,Southend-On-Sea,UKH3,Essex,c2c,,,,,"143,230","142,022","204,660","489,912","143,230","142,022","204,660","489,912","979,824","1,021,196",0,,,
5151,WCB,Westcombe Park,London,Greater London,Greenwich,UKI2,Outer London,Southeastern,,,London Travelcard Area Station,,"77,065","85,867","242,495","405,427","77,065","85,867","242,495","405,427","810,854","829,528",0,,,
5030,WHA,Westenhanger,South East,Kent,Shepway,UKJ4,Kent,Southeastern,,,,,"4,100","9,265","14,345","27,710","4,100","9,265","14,345","27,710","55,420","62,840",0,,,
9231,WTA,Wester Hailes,Scotland,Edinburgh City Of,Edinburgh City Of,UKM2,Eastern Scotland,First ScotRail,,,,,"6,340","3,373","1,642","11,355","6,340","3,373","1,642","11,355","22,710","20,428",0,,,
7226,WFI,Westerfield,East,Suffolk,Suffolk Coastal,UKH1,East Anglia,National Express East Anglia,,,,,"2,834","1,928","1,082","5,844","2,834","1,928","1,082","5,844","11,688","11,100","2,520",,,
9998,WES,Westerton,Scotland,East Dunbartonshire,East Dunbartonshire,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"121,377","100,748","107,064","329,189","121,377","100,748","107,064","329,189","658,378","689,592","34,678",,,
5195,WGA,Westgate-On-Sea,South East,Kent,Thanet,UKJ4,Kent,Southeastern,,,,,"12,926","20,257","57,859","91,042","12,926","20,257","57,859","91,042","182,084","211,230",0,,,
2619,WHG,Westhoughton,North West,Greater Manchester,Bolton,UKD3,Greater Manchester,Northern Rail,,Greater Manchester,,,"15,764","51,443","20,648","87,855","15,764","51,443","20,648","87,855","175,710","160,796",0,,,
3388,WNM,Weston Milton,South West,North Somerset,North Somerset,UKK1,"Gloucestershire, Wiltshire and North Somerset",First Great Western,,,,,"6,044","6,427","3,408","15,879","6,044","6,427","3,408","15,879","31,758","29,442",0,,,
3391,WSM,Weston-Super-Mare,South West,North Somerset,North Somerset,UKK1,"Gloucestershire, Wiltshire and North Somerset",First Great Western,,,,,"95,720","262,408","109,779","467,907","95,720","262,408","109,779","467,907","935,814","963,626","5,343",,,
7572,WRL,Wetheral,North West,Cumbria,Carlisle,UKD1,Cumbria,Northern Rail,,,,,"4,219","2,291",383,"6,893","4,219","2,291",383,"6,893","13,786","13,058",0,,,
5577,WYB,Weybridge,South East,Surrey,Elmbridge,UKJ2,"Surrey, East & West Sussex",South West Trains,,,,,"337,768","266,017","684,322","1,288,107","337,768","266,017","684,322","1,288,107","2,576,214","2,644,974","560,883",,,
5965,WEY,Weymouth,South West,Dorset,Weymouth And Portland,UKK2,Dorset and Somerset,South West Trains,,,,,"89,276","262,345","22,052","373,673","89,276","262,345","22,052","373,673","747,346","714,006","5,525",,,
2772,WBR,Whaley Bridge,East Midlands,Derbyshire,High Peak,UKF1,Derbyshire and Nottinghamshire,Northern Rail,,,,,"12,361","26,007","5,239","43,607","12,361","26,007","5,239","43,607","87,214","89,476",0,,,
2736,WHE,Whalley,North West,Lancashire,Ribble Valley,UKD4,Lancashire,Northern Rail,,,,,"21,085","10,696","3,745","35,526","21,085","10,696","3,745","35,526","71,052","64,408",0,,,
1585,WTS,Whatstandwell,East Midlands,Derbyshire,Amber Valley,UKF1,Derbyshire and Nottinghamshire,East Midlands Trains,,,,,"3,818","5,699",614,"10,131","3,818","5,699",614,"10,131","20,262","17,030",0,,,
9753,WFF,Whifflet,Scotland,North Lanarkshire,North Lanarkshire,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"48,065","35,787","39,460","123,312","48,065","35,787","39,460","123,312","246,624","254,654","2,429",,,
5759,WHM,Whimple,South West,Devon,East Devon,UKK4,Devon,South West Trains,,,,,"9,798","17,071","2,808","29,677","9,798","17,071","2,808","29,677","59,354","56,286",0,,,
9665,WNL,Whinhill,Scotland,Inverclyde,Inverclyde,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"7,890","7,446","2,276","17,612","7,890","7,446","2,276","17,612","35,224","35,276",0,,,
2161,WHN,Whiston,North West,Merseyside,Knowsley,UKD5,Merseyside,Northern Rail,,Merseyside,,,"27,947","61,381","17,553","106,881","27,947","61,381","17,553","106,881","213,762","216,656",0,,,
8184,WTB,Whitby,Yorkshire And The Humber,North Yorkshire,Scarborough,UKE2,North Yorkshire,Northern Rail,,,,,"29,603","8,478","25,039","63,120","29,603","8,478","25,039","63,120","126,240","120,594",0,,,
5527,WCH,Whitchurch (Hampshire),South East,Hampshire,Basingstoke And Deane,UKJ3,Hampshire and Isle of Wight,South West Trains,,,,,"16,814","26,300","69,615","112,729","16,814","26,300","69,615","112,729","225,458","228,466",0,,,
1348,WTC,Whitchurch (Salop),West Midlands,Shropshire,North Shropshire,UKG2,Shropshire and Staffordshire,Arriva Trains Wales,,,,,"18,024","21,309","9,228","48,561","18,024","21,309","9,228","48,561","97,122","92,126",0,,,
3896,WHT,Whitchurch (South Glamorgan),Wales - Cymru,Cardiff - Caerdydd,Cardiff - Caerdydd,UKL2,East Wales,Arriva Trains Wales,,,,,"1,436","1,002",775,"3,213","1,436","1,002",775,"3,213","6,426","5,298",0,,,
6956,WHL,White Hart Lane,London,Greater London,Haringey,UKI1,Inner London,National Express East Anglia,,,London Travelcard Area Station,,"45,682","95,617","164,928","306,227","45,682","95,617","164,928","306,227","612,454","649,274",0,,,
6846,WNY,White Notley,East,Essex,Braintree,UKH3,Essex,National Express East Anglia,,,,,"1,539",843,"3,268","5,650","1,539",843,"3,268","5,650","11,300","13,294",0,,,
9777,WCR,Whitecraigs,Scotland,East Renfrewshire,East Renfrewshire,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"58,474","33,747","52,655","144,876","58,474","33,747","52,655","144,876","289,752","324,130",0,,,
2048,WTH,Whitehaven,North West,Cumbria,Copeland,UKD1,Cumbria,Northern Rail,,,,,"80,366","27,440","16,520","124,326","80,366","27,440","16,520","124,326","248,652","210,786",0,,,
4111,WTL,Whitland,Wales - Cymru,Carmarthenshire - Sir Gaerfyrddin,Carmarthenshire - Sir Gaerfyrddin,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"21,572","4,187",106,"25,865","21,572","4,187",106,"25,865","51,730","50,994",797,,,
8130,WBD,Whitley Bridge,Yorkshire And The Humber,North Yorkshire,Selby,UKE2,North Yorkshire,Northern Rail,,,,,273,2,65,340,273,2,65,340,680,950,0,,,
4539,WTE,Whitlock's End,West Midlands,West Midlands,Solihull,UKG3,West Midlands,London Midland Trains,,West Midlands,,,"8,296","5,237","19,888","33,421","8,296","5,237","19,888","33,421","66,842","67,960",0,,,
5196,WHI,Whitstable,South East,Kent,Canterbury,UKJ4,Kent,Southeastern,,,,,"45,792","129,960","195,028","370,780","45,792","129,960","195,028","370,780","741,560","782,536",0,,,
7187,WLE,Whittlesea,East,Cambridgeshire,Fenland,UKH1,East Anglia,National Express East Anglia,,,,,"4,034","2,414","5,305","11,753","4,034","2,414","5,305","11,753","23,506","24,896",0,,,
7047,WLF,Whittlesford,East,Cambridgeshire,South Cambridgeshire,UKH1,East Anglia,National Express East Anglia,,,,,"34,464","37,430","86,728","158,622","34,464","37,430","86,728","158,622","317,244","333,144",0,,,
5611,WTN,Whitton,London,Greater London,Richmond Upon Thames,UKI2,Outer London,South West Trains,,,London Travelcard Area Station,,"124,110","151,352","337,104","612,566","124,110","151,352","337,104","612,566","1,225,132","1,267,086",0,,,
6551,WWL,Whitwell (Derbys),East Midlands,Derbyshire,Bolsover,UKF1,Derbyshire and Nottinghamshire,East Midlands Trains,,,,,"3,362","6,736","1,005","11,103","3,362","6,736","1,005","11,103","22,206","18,508",0,,,
5396,WHY,Whyteleafe,South East,Surrey,Tandridge,UKJ2,"Surrey, East & West Sussex",Southern,,,London Travelcard Area Station,,"30,573","35,697","92,882","159,152","30,573","35,697","92,882","159,152","318,304","332,108",0,,,
5439,WHS,Whyteleafe South,South East,Surrey,Tandridge,UKJ2,"Surrey, East & West Sussex",Southern,,,London Travelcard Area Station,,"12,401","15,376","28,182","55,959","12,401","15,376","28,182","55,959","111,918","118,390",0,,,
8680,WCK,Wick,Scotland,Highland,Highland,UKM4,Highlands and Islands,First ScotRail,,,,,"5,974","6,253",0,"12,227","5,974","6,253",0,"12,227","24,454","21,708",0,,,
6891,WIC,Wickford,East,Essex,Basildon,UKH3,Essex,National Express East Anglia,,,,,"164,960","187,820","644,582","997,362","164,960","187,820","644,582","997,362","1,994,724","2,148,436","219,545",,,
7227,WCM,Wickham Market,East,Suffolk,Suffolk Coastal,UKH1,East Anglia,National Express East Anglia,,,,,"5,200","6,910","2,295","14,405","5,200","6,910","2,295","14,405","28,810","28,524",0,,,
7695,WDD,Widdrington,North East,Northumberland,Castle Morpeth,UKC2,Northumberland and Tyne and Wear,Northern Rail,,,,,"1,020",52,"2,127","3,199","1,020",52,"2,127","3,199","6,398","6,314",0,,,
2391,WID,Widnes,North West,Halton,Halton,UKD2,Cheshire,Northern Rail,,,,,"68,301","58,051","23,828","150,180","68,301","58,051","23,828","150,180","300,360","297,952",0,,,
4528,WMR,Widney Manor,West Midlands,West Midlands,Solihull,UKG3,West Midlands,London Midland Trains,,West Midlands,,,"29,856","31,709","74,821","136,386","29,856","31,709","74,821","136,386","272,772","277,408",0,,,
2363,WGN,Wigan North Western,North West,Greater Manchester,Wigan,UKD3,Greater Manchester,Virgin Trains (West Coast),WIGAN BR,Greater Manchester,,,"163,255","246,098","70,764","480,117","163,256","246,067","70,681","480,004","960,121","1,038,503","342,147",,,
2406,WGW,Wigan Wallgate,North West,Greater Manchester,Wigan,UKD3,Greater Manchester,Northern Rail,WIGAN BR,Greater Manchester,,,"137,401","386,181","203,575","727,157","137,400","386,213","203,659","727,272","1,454,429","1,312,712","109,847",,,
2098,WGT,Wigton,North West,Cumbria,Allerdale,UKD1,Cumbria,Northern Rail,,,,,"20,286","4,421","2,999","27,706","20,286","4,421","2,999","27,706","55,412","52,780",0,,,
3965,WMI,Wildmill,Wales - Cymru,Bridgend - Pen-Y-Bont Ar Ogwr,Bridgend - Pen-Y-Bont Ar Ogwr,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"2,924","1,949",325,"5,198","2,924","1,949",325,"5,198","10,396","13,718",0,,,
1457,WIJ,Willesden Junction,London,Greater London,Hammersmith And Fulham,UKI1,Inner London,London Overground,,,London Travelcard Area Station,Joint TfL & TOC Station,"222,764","271,863","395,863","890,490","222,764","271,863","395,863","890,490","1,780,980","1,202,578","604,522",check,increase > 20% above mean,"London area station, Oyster PAYG data"
9781,WLM,Williamwood,Scotland,East Renfrewshire,East Renfrewshire,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"40,578","24,533","47,001","112,112","40,578","24,533","47,001","112,112","224,224","223,736",0,,,
1905,WIL,Willington,East Midlands,Derbyshire,South Derbyshire,UKF1,Derbyshire and Nottinghamshire,East Midlands Trains,,,,,"3,134",864,"1,161","5,159","3,134",864,"1,161","5,159","10,318","16,746",0,check,decline > 20% below mean,No obvious reason to explain change in usage
4568,WMC,Wilmcote,West Midlands,Warwickshire,Stratford-On-Avon,UKG1,"Herefordshire, Worcestershire and Warwickshire",London Midland Trains,,West Midlands,,,"5,035","2,389",685,"8,109","5,035","2,389",685,"8,109","16,218","16,432",0,,,
2774,WML,Wilmslow,North West,Cheshire,Macclesfield,UKD2,Cheshire,Northern Rail,,,,,"139,367","198,852","89,344","427,563","139,367","198,852","89,344","427,563","855,126","750,434","59,474",,,
1056,WNE,Wilnecote,West Midlands,Staffordshire,Tamworth,UKG2,Shropshire and Staffordshire,London Midland Trains,,West Midlands,,,"9,263","3,393","15,381","28,037","9,263","3,393","15,381","28,037","56,074","55,974",0,,,
5578,WIM,Wimbledon,London,Greater London,Merton,UKI2,Outer London,South West Trains,,,London Travelcard Area Station,Joint TfL & TOC Station,"1,213,913","1,507,075","4,548,757","7,269,745","1,213,913","1,507,075","4,548,757","7,269,745","14,539,490","15,171,750","1,138,544",,,
5612,WBO,Wimbledon Chase,London,Greater London,Merton,UKI2,Outer London,First Capital Connect,,,London Travelcard Area Station,,"17,641","22,769","100,864","141,274","17,641","22,769","100,864","141,274","282,548","305,102",0,,,
5042,WSE,Winchelsea,South East,East Sussex,Rother,UKJ2,"Surrey, East & West Sussex",Southern,,,,,144,164,179,487,144,164,179,487,974,"1,090",0,,,
5924,WIN,Winchester,South East,Hampshire,Winchester,UKJ3,Hampshire and Isle of Wight,South West Trains,,,,,"400,216","699,885","909,849","2,009,950","400,216","699,885","909,849","2,009,950","4,019,900","3,958,718","52,544",,,
5528,WNF,Winchfield,South East,Hampshire,Hart,UKJ3,Hampshire and Isle of Wight,South West Trains,,,,,"28,544","43,435","72,646","144,625","28,544","43,435","72,646","144,625","289,250","310,894",0,,,
6024,WIH,Winchmore Hill,London,Greater London,Enfield,UKI2,Outer London,First Capital Connect,,,London Travelcard Area Station,,"92,541","126,907","427,050","646,498","92,541","126,907","427,050","646,498","1,292,996","1,241,016",0,,,
1978,WDM,Windermere,North West,Cumbria,South Lakeland,UKD1,Cumbria,First TransPennine Express,,,,,"32,963","115,914","17,507","166,384","32,963","115,914","17,507","166,384","332,768","303,228",0,,,
3175,WNC,Windsor & Eton Central,South East,Windsor And Maidenhead,Windsor And Maidenhead,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",First Great Western,,,,,"155,540","448,271","200,185","803,996","155,540","448,271","200,185","803,996","1,607,992","1,557,536","19,545",,,
5672,WNR,Windsor & Eton Riverside,South East,Windsor And Maidenhead,Windsor And Maidenhead,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",South West Trains,,,,,"176,132","309,643","127,273","613,048","176,132","309,643","127,273","613,048","1,226,096","1,254,290","30,614",,,
5697,WNS,Winnersh,South East,Wokingham,Wokingham,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",South West Trains,,,,,"55,401","63,090","84,852","203,343","55,401","63,090","84,852","203,343","406,686","430,440",0,,,
5698,WTI,Winnersh Triangle,South East,Wokingham,Wokingham,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",South West Trains,,,,,"46,053","31,712","54,667","132,432","46,053","31,712","54,667","132,432","264,864","288,922",0,,,
2269,WSF,Winsford,North West,Cheshire,Vale Royal,UKD2,Cheshire,London Midland Trains,,,,,"18,266","38,603","4,373","61,242","18,266","38,603","4,373","61,242","122,484","105,208",0,,,
9694,WSH,Wishaw,Scotland,North Lanarkshire,North Lanarkshire,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"54,911","46,922","57,859","159,692","54,911","46,922","57,859","159,692","319,384","331,702",0,,,
6844,WTM,Witham,East,Essex,Braintree,UKH3,Essex,National Express East Anglia,,,,,"147,775","222,549","667,942","1,038,266","147,775","222,549","667,942","1,038,266","2,076,532","2,277,436","164,489",,,
5640,WTY,Witley,South East,Surrey,Waverley,UKJ2,"Surrey, East & West Sussex",South West Trains,,,,,"28,939","24,348","65,747","119,034","28,939","24,348","65,747","119,034","238,068","237,350",0,,,
1011,WTT,Witton,West Midlands,West Midlands,Birmingham,UKG3,West Midlands,London Midland Trains,,West Midlands,,,"14,820","41,734","28,560","85,114","14,820","41,734","28,560","85,114","170,228","164,046",0,,,
5341,WVF,Wivelsfield,South East,West Sussex,Mid Sussex,UKJ2,"Surrey, East & West Sussex",Southern,,,,,"33,726","67,859","120,432","222,017","33,726","67,859","120,432","222,017","444,034","460,110","11,868",,,
6860,WIV,Wivenhoe,East,Essex,Colchester,UKH3,Essex,National Express East Anglia,,,,,"21,844","46,749","85,945","154,538","21,844","46,749","85,945","154,538","309,076","328,872","1,238",,,
1539,WOB,Woburn Sands,South East,Milton Keynes,Milton Keynes,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",London Midland Trains,,,,,"2,783","7,997","8,699","19,479","2,783","7,997","8,699","19,479","38,958","44,670",0,,,
5685,WOK,Woking,South East,Surrey,Woking,UKJ2,"Surrey, East & West Sussex",South West Trains,,,,,"875,180","1,073,149","1,623,833","3,572,162","875,180","1,073,149","1,623,833","3,572,162","7,144,324","7,483,604","1,406,971",,,
5696,WKM,Wokingham,South East,Wokingham,Wokingham,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",South West Trains,,,,,"259,752","383,013","362,847","1,005,612","259,752","383,013","362,847","1,005,612","2,011,224","2,106,784","105,471",,,
5440,WOH,Woldingham,South East,Surrey,Tandridge,UKJ2,"Surrey, East & West Sussex",Southern,,,,,"22,553","31,096","72,927","126,576","22,553","31,096","72,927","126,576","253,152","244,966",0,,,
1218,WVH,Wolverhampton,West Midlands,West Midlands,Wolverhampton,UKG3,West Midlands,Virgin Trains (West Coast),,West Midlands,,,"369,264","922,888","847,896","2,140,048","369,264","922,888","847,896","2,140,048","4,280,096","4,221,010","223,569",,,
1364,WOL,Wolverton,South East,Milton Keynes,Milton Keynes,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",London Midland Trains,,,,,"17,994","24,686","90,059","132,739","17,994","24,686","90,059","132,739","265,478","297,698",0,,,
6688,WOM,Wombwell,Yorkshire And The Humber,South Yorkshire,Barnsley,UKE3,South Yorkshire,Northern Rail,,South Yorkshire,,,"30,612","29,361","27,561","87,534","30,612","29,361","27,561","87,534","175,068","179,504",0,,,
4536,WDE,Wood End,West Midlands,Warwickshire,Stratford-On-Avon,UKG1,"Herefordshire, Worcestershire and Warwickshire",London Midland Trains,,West Midlands,,,"1,771","1,653","2,979","6,403","1,771","1,653","2,979","6,403","12,806","12,632",0,,,
6954,WST,Wood Street,London,Greater London,Waltham Forest,UKI2,Outer London,National Express East Anglia,,,London Travelcard Area Station,,"45,142","70,244","179,604","294,990","45,142","70,244","179,604","294,990","589,980","641,426",0,,,
7228,WDB,Woodbridge,East,Suffolk,Suffolk Coastal,UKH1,East Anglia,National Express East Anglia,,,,,"19,433","31,722","6,815","57,970","19,433","31,722","6,815","57,970","115,940","115,888",0,,,
7467,WGR,Woodgrange Park,London,Greater London,Newham,UKI1,Inner London,London Overground,,,London Travelcard Area Station,,"11,048","13,967","60,971","85,986","11,048","13,967","60,971","85,986","171,972","168,434",0,,,
9639,WDL,Woodhall,Scotland,Inverclyde,Inverclyde,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"7,883","5,761","9,036","22,680","7,883","5,761","9,036","22,680","45,360","46,952",0,,,
6892,WDF,Woodham Ferrers,East,Essex,Chelmsford,UKH3,Essex,National Express East Anglia,,,,,"38,441","30,838","200,853","270,132","38,441","30,838","200,853","270,132","540,264","606,438",0,,,
6732,WDH,Woodhouse,Yorkshire And The Humber,South Yorkshire,Sheffield,UKE3,South Yorkshire,Northern Rail,,South Yorkshire,,,"4,429","2,134","4,268","10,831","4,429","2,134","4,268","10,831","21,662","21,856",0,,,
8578,WDS,Woodlesford,Yorkshire And The Humber,West Yorkshire,Leeds,UKE4,West Yorkshire,Northern Rail,,West Yorkshire,,,"52,664","35,622","59,440","147,726","52,664","35,622","59,440","147,726","295,452","300,572",0,,,
2835,WLY,Woodley,North West,Greater Manchester,Stockport,UKD3,Greater Manchester,Northern Rail,,Greater Manchester,,,"5,698","9,686","2,488","17,872","5,698","9,686","2,488","17,872","35,744","34,386",0,,,
5441,WME,Woodmansterne,London,Greater London,Croydon,UKI2,Outer London,Southern,,,London Travelcard Area Station,,"23,383","29,011","127,026","179,420","23,383","29,011","127,026","179,420","358,840","366,572",0,,,
2773,WSR,Woodsmoor,North West,Greater Manchester,Stockport,UKD3,Greater Manchester,Northern Rail,,Greater Manchester,,,"15,372","30,625","28,454","74,451","15,372","30,625","28,454","74,451","148,902","142,858",0,,,
5960,WOO,Wool,South West,Dorset,Purbeck,UKK2,Dorset and Somerset,South West Trains,,,,,"30,825","42,744","10,741","84,310","30,825","42,744","10,741","84,310","168,620","173,648",0,,,
5925,WLS,Woolston,South East,Southampton,Southampton,UKJ3,Hampshire and Isle of Wight,South West Trains,,,,,"23,987","12,840","25,821","62,648","23,987","12,840","25,821","62,648","125,296","114,694",0,,,
5152,WWA,Woolwich Arsenal,London,Greater London,Greenwich,UKI2,Outer London,Southeastern,,,London Travelcard Area Station,,"254,032","402,936","833,131","1,490,099","254,032","402,936","833,131","1,490,099","2,980,198","3,128,674",0,,,
5153,WWD,Woolwich Dockyard,London,Greater London,Greenwich,UKI2,Outer London,Southeastern,,,London Travelcard Area Station,,"31,614","32,802","135,132","199,548","31,614","32,802","135,132","199,548","399,096","421,042",0,,,
