NLC,TLC,Station Name,Government Office Region (GOR),County or Unitary Authority,District or Unitary Authority,"NUTS2 Spatial
Unit Code",NUTS2 Spatial Unit,Station Facility Owner,Station Group,PTE Urban Area Station,London Travelcard Area,London Joint Station,"Entries
Full","Entries
Reduced","Entries
Season","Entries
Total","Exits
Full","Exits
Reduced","Exits
Season","Exits
Total","1011
Entries & Exits","0910
Entries & Exits",1011 interchanges,Check,Check Detail,Check Reason
2557,HPN,Hapton,North West,Lancashire,Burnley,UKD4,Lancashire,Northern Rail,,,,,"7,953","1,175","1,309","10,437","7,953","1,175","1,309","10,437","20,874","19,448",0,,,
6551,WWL,Whitwell (Derbys),East Midlands,Derbyshire,Bolsover,UKF1,Derbyshire and Nottinghamshire,East Midlands Trains,,,,,"4,079","5,263","1,032","10,374","4,079","5,263","1,032","10,374","20,748","22,206",0,,,
2364,UPL,Upholland,North West,Lancashire,West Lancashire,UKD4,Lancashire,Northern Rail,,,,,"5,761","3,646",959,"10,366","5,761","3,646",959,"10,366","20,732","17,746",0,,,
3067,MRS,Monks Risborough,South East,Buckinghamshire,Wycombe,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",Chiltern Railways,,,,,"2,827",724,"6,740","10,291","2,827",724,"6,740","10,291","20,582","20,530",0,,,
5296,CHL,Chilworth,South East,Surrey,Guildford,UKJ2,"Surrey, East & West Sussex",First Great Western,,,,,"3,381","3,163","3,671","10,215","3,381","3,163","3,671","10,215","20,430","19,748",0,,,
4455,DYF,Dyffryn Ardudwy,Wales - Cymru,Gwynedd - Gwynedd,Gwynedd - Gwynedd,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"6,121","2,083","1,933","10,137","6,121","2,083","1,933","10,137","20,274","20,888",0,,,
2676,BEN,Bentham,Yorkshire And The Humber,North Yorkshire,Craven,UKE2,North Yorkshire,Northern Rail,,,,,"8,077","1,692",336,"10,105","8,077","1,692",336,"10,105","20,210","19,162",0,,,
6201,CTO,Carlton,East Midlands,Nottinghamshire,Gedling,UKF1,Derbyshire and Nottinghamshire,East Midlands Trains,,,,,"4,218","2,722","3,116","10,056","4,218","2,722","3,116","10,056","20,112","17,344",0,,,
4059,LLV,Llandovery,Wales - Cymru,Carmarthenshire - Sir Gaerfyrddin,Carmarthenshire - Sir Gaerfyrddin,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"7,005","3,015",5,"10,025","7,005","3,015",5,"10,025","20,050","18,756",0,,,
2307,LTG,Lostock Gralam,North West,Cheshire,Vale Royal,UKD2,Cheshire,Northern Rail,,,,,"5,577","3,510",911,"9,998","5,577","3,510",911,"9,998","19,996","18,446",0,,,
5826,UMB,Umberleigh,South West,Devon,North Devon,UKK4,Devon,First Great Western,,,,,876,"8,826",202,"9,904",876,"8,826",202,"9,904","19,808","17,718",0,,,
3265,AVF,Avoncliff,South West,Wiltshire,West Wiltshire,UKK1,"Gloucestershire, Wiltshire and North Somerset",First Great Western,,,,,"4,700","4,164",961,"9,825","4,700","4,164",961,"9,825","19,650","16,240",0,,,
2315,RUF,Rufford,North West,Lancashire,West Lancashire,UKD4,Lancashire,Northern Rail,,,,,"3,388","5,193","1,206","9,787","3,388","5,193","1,206","9,787","19,574","18,112",0,,,
3060,DGC,Denham Golf Club,South East,Buckinghamshire,South Bucks,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",Chiltern Railways,,,,,"3,340","1,479","4,911","9,730","3,340","1,479","4,911","9,730","19,460","20,564",0,,,
5760,EXN,Exton,South West,Devon,East Devon,UKK4,Devon,First Great Western,,,,,"2,371","6,458",827,"9,656","2,371","6,458",827,"9,656","19,312","15,834",0,,,
2971,MDL,Middlewood,North West,Greater Manchester,Stockport,UKD3,Greater Manchester,Northern Rail,,Greater Manchester,,,"1,235","7,136","1,281","9,652","1,235","7,136","1,281","9,652","19,304","19,028",0,,,
2606,MSS,Moses Gate,North West,Greater Manchester,Bolton,UKD3,Greater Manchester,Northern Rail,,Greater Manchester,,,"2,117","4,863","2,668","9,648","2,117","4,863","2,668","9,648","19,296","16,656",0,,,
4236,AMF,Ammanford,Wales - Cymru,Carmarthenshire - Sir Gaerfyrddin,Carmarthenshire - Sir Gaerfyrddin,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"6,584","2,550",494,"9,628","6,584","2,550",494,"9,628","19,256","17,524",0,,,
3981,CMH,Cwmbach,Wales - Cymru,Rhondda Cynon Taff - Rhondda Cynon Taf,Rhondda Cynon Taff - Rhondda Cynon Taf,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"7,536","1,218",863,"9,617","7,536","1,218",863,"9,617","19,234","22,692",0,fail,decline > 20% below mean,#No obvious reason to explain change in usage
2236,INC,Ince,North West,Greater Manchester,Wigan,UKD3,Greater Manchester,Northern Rail,,Greater Manchester,,,"2,495","4,875","2,218","9,588","2,495","4,875","2,218","9,588","19,176","14,872",0,,,
7326,WRT,Worstead,East,Norfolk,North Norfolk,UKH1,East Anglia,National Express East Anglia,,,,,"5,680","3,173",596,"9,449","5,680","3,173",596,"9,449","18,898","20,014",0,,,
7011,KNE,Kennett,East,Cambridgeshire,East Cambridgeshire,UKH1,East Anglia,National Express East Anglia,,,,,"3,351","1,792","4,296","9,439","3,351","1,792","4,296","9,439","18,878","14,542",0,fail,increase > 20% above mean,#No obvious reason to explain change in usage
9455,ADN,Ardrossan Town,Scotland,North Ayrshire,North Ayrshire,UKM3,South Western Scotland,First ScotRail,ARDROSSAN BR,Strathclyde,,,"2,947","3,472","3,017","9,436","2,947","3,472","3,017","9,436","18,872","18,568",0,,,
6206,GOX,Goxhill,Yorkshire And The Humber,North Lincolnshire,North Lincolnshire,UKE1,East Riding and North Linconshire,Northern Rail,,,,,"7,536",984,897,"9,417","7,536",984,897,"9,417","18,834","21,148",0,,,
9246,HTW,Hartwood,Scotland,North Lanarkshire,North Lanarkshire,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"3,331","2,568","3,514","9,413","3,331","2,568","3,514","9,413","18,826","20,312",0,,,
3907,BCG,Birchgrove,Wales - Cymru,Cardiff - Caerdydd,Cardiff - Caerdydd,UKL2,East Wales,Arriva Trains Wales,,,,,"5,642",547,"3,175","9,364","5,642",547,"3,175","9,364","18,728","22,914",0,fail,decline > 20% below mean,#No obvious reason to explain change in usage
7299,GNT,Gunton,East,Norfolk,North Norfolk,UKH1,East Anglia,National Express East Anglia,,,,,"4,313","3,440","1,604","9,357","4,313","3,440","1,604","9,357","18,714","17,826",0,,,
1483,SUD,Sudbury & Harrow Road,London,Greater London,Brent,UKI2,Outer London,Chiltern Railways,,,London Travelcard Area Station,,"3,702","1,175","4,350","9,227","3,702","1,175","4,350","9,227","18,454","12,932",0,fail,increase > 20% above mean,Oyster PAYG accepted but not captured prior to Jan 2010
2952,FNV,Furness Vale,East Midlands,Derbyshire,High Peak,UKF1,Derbyshire and Nottinghamshire,Northern Rail,,,,,"2,845","5,073","1,274","9,192","2,845","5,073","1,274","9,192","18,384","16,946",0,,,
8860,PLN,Portlethen,Scotland,Aberdeenshire,Aberdeenshire,UKM1,North Eastern Scotland,First ScotRail,,,,,"4,998","1,682","2,511","9,191","4,998","1,682","2,511","9,191","18,382","15,186",0,,,
9825,THT,Thorntonhall,Scotland,South Lanarkshire,South Lanarkshire,UKM3,South Western Scotland,First ScotRail,,Strathclyde,,,"4,179","2,480","2,486","9,145","4,179","2,480","2,486","9,145","18,290","20,492",0,,,
1975,BUD,Burneside,North West,Cumbria,South Lakeland,UKD1,Cumbria,First TransPennine Express,,,,,"4,546","2,261","2,213","9,020","4,546","2,261","2,213","9,020","18,040","16,112",0,,,
7925,LHM,Lealholm,Yorkshire And The Humber,North Yorkshire,Scarborough,UKE2,North Yorkshire,Northern Rail,,,,,"1,140",344,"7,502","8,986","1,140",344,"7,502","8,986","17,972","16,242",0,,,
2105,HIR,Horton In Ribblesdale,Yorkshire And The Humber,North Yorkshire,Craven,UKE2,North Yorkshire,Northern Rail,,,,,"7,497","1,487",0,"8,984","7,497","1,487",0,"8,984","17,968","17,114",0,,,
8605,ASS,Alness,Scotland,Highland,Highland,UKM4,Highlands and Islands,First ScotRail,,,,,"5,353","2,000","1,538","8,891","5,353","2,000","1,538","8,891","17,782","14,306",0,,,
4186,BAJ,Baglan,Wales - Cymru,Neath Port Talbot - Castell-Nedd Port Talbot,Neath Port Talbot - Castell-Nedd Port Talbot,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"2,829","2,810","3,182","8,821","2,829","2,810","3,182","8,821","17,642","20,972",0,fail,decline > 20% below mean,#No obvious reason to explain change in usage
4098,NAR,Narberth,Wales - Cymru,Pembrokeshire - Sir Benfro,Pembrokeshire - Sir Benfro,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"6,028","2,660",54,"8,742","6,028","2,660",54,"8,742","17,484","15,974",0,,,
2059,LZB,Lazonby & Kirkoswald,North West,Cumbria,Eden,UKD1,Cumbria,Northern Rail,,,,,"5,174",594,"2,960","8,728","5,174",594,"2,960","8,728","17,456","16,564",0,,,
1377,FEN,Fenny Stratford,South East,Milton Keynes,Milton Keynes,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",London Midland Trains,,,,,"1,849","3,676","3,147","8,672","1,849","3,676","3,147","8,672","17,344","15,580",0,,,
2287,ACB,Acton Bridge,North West,Cheshire,Vale Royal,UKD2,Cheshire,London Midland Trains,,,,,"3,398","1,476","3,747","8,621","3,398","1,476","3,747","8,621","17,242","13,658",0,,,
3498,LTS,Lelant Saltings,South West,Cornwall And Isles Of Scilly,Penwith,UKK3,Cornwall and Isles of Scilly,First Great Western,,,,,4,"8,603",5,"8,612",4,"8,603",5,"8,612","17,224",622,0,fail,increase > 20% above mean,Switch to point-to-points from St Ives Bay Line Ranger
2849,MOB,Mobberley,North West,Cheshire,Macclesfield,UKD2,Cheshire,Northern Rail,,,,,"3,030","3,860","1,685","8,575","3,030","3,860","1,685","8,575","17,150","14,746",0,,,
3961,GMG,Garth (Mid-Glamorgan),Wales - Cymru,Bridgend - Pen-Y-Bont Ar Ogwr,Bridgend - Pen-Y-Bont Ar Ogwr,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"6,303","1,509",720,"8,532","6,303","1,509",720,"8,532","17,064","19,834",0,fail,decline > 20% below mean,#No obvious reason to explain change in usage
9518,KRK,Kirkconnel,Scotland,Dumfries And Galloway,Dumfries And Galloway,UKM3,South Western Scotland,First ScotRail,,,,,"3,088","5,169",211,"8,468","3,088","5,169",211,"8,468","16,936","17,494",0,,,
4568,WMC,Wilmcote,West Midlands,Warwickshire,Stratford-On-Avon,UKG1,"Herefordshire, Worcestershire and Warwickshire",London Midland Trains,,West Midlands,,,"4,948","2,411","1,107","8,466","4,948","2,411","1,107","8,466","16,932","16,218",0,,,
7766,HEW,Heworth,North East,Tyne And Wear,Gateshead,UKC2,Northumberland and Tyne and Wear,Northern Rail,,Tyne & Wear,,,"3,451","2,166","2,829","8,446","3,451","2,166","2,829","8,446","16,892","18,054","3,657",,,
2440,VAL,Valley,Wales - Cymru,Isle Of Anglesey - Sir Ynys Mon,Isle Of Anglesey - Sir Ynys Mon,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"4,995","2,033","1,356","8,384","4,995","2,033","1,356","8,384","16,768","15,156",0,,,
7292,CNY,Cantley,East,Norfolk,Broadland,UKH1,East Anglia,National Express East Anglia,,,,,"3,029","3,460","1,845","8,334","3,029","3,460","1,845","8,334","16,668","16,062",0,,,
5472,BTO,Betchworth,South East,Surrey,Mole Valley,UKJ2,"Surrey, East & West Sussex",First Great Western,,,,,"1,905","2,394","3,986","8,285","1,905","2,394","3,986","8,285","16,570","19,646",0,fail,decline > 20% below mean,#No obvious reason to explain change in usage
1699,SPO,Spondon,East Midlands,Derby,Derby,UKF1,Derbyshire and Nottinghamshire,East Midlands Trains,,,,,"4,313",142,"3,736","8,191","4,313",142,"3,736","8,191","16,382","15,084",0,,,
4023,PLT,Pontlottyn,Wales - Cymru,Caerphilly - Caerffili,Caerphilly - Caerffili,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"5,324","1,896",940,"8,160","5,324","1,896",940,"8,160","16,320","18,434",0,,,
3944,PTB,Pentre-Bach,Wales - Cymru,Merthyr Tydfil - Merthyr Tudful,Merthyr Tydfil - Merthyr Tudful,UKL2,East Wales,Arriva Trains Wales,,,,,"6,553",844,723,"8,120","6,553",844,723,"8,120","16,240","14,764",0,,,
2780,FRF,Fairfield,North West,Greater Manchester,Tameside,UKD3,Greater Manchester,Northern Rail,,Greater Manchester,,,"1,862","4,092","2,054","8,008","1,862","4,092","2,054","8,008","16,016","10,832",0,fail,increase > 20% above mean,#No obvious reason to explain change in usage
2558,HCT,Huncoat,North West,Lancashire,Hyndburn,UKD4,Lancashire,Northern Rail,,,,,"6,388",619,996,"8,003","6,388",619,996,"8,003","16,006","13,274",0,,,
9217,KGE,Kingsknowe,Scotland,Edinburgh City Of,Edinburgh City Of,UKM2,Eastern Scotland,First ScotRail,,,,,"3,943","2,509","1,537","7,989","3,943","2,509","1,537","7,989","15,978","19,710",0,fail,decline > 20% below mean,#No obvious reason to explain change in usage
2939,ADC,Adlington (Cheshire),North West,Cheshire,Macclesfield,UKD2,Cheshire,Northern Rail,,,,,"3,909","3,386",631,"7,926","3,909","3,386",631,"7,926","15,852","13,618",0,,,
2467,LPG,Llanfairpwll,Wales - Cymru,Isle Of Anglesey - Sir Ynys Mon,Isle Of Anglesey - Sir Ynys Mon,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"3,576","3,464",709,"7,749","3,576","3,464",709,"7,749","15,498","13,524",0,,,
1959,KBF,Kirkby-In-Furness,North West,Cumbria,South Lakeland,UKD1,Cumbria,Northern Rail,,,,,"4,235",206,"3,209","7,650","4,235",206,"3,209","7,650","15,300","16,094",0,,,
2544,RHO,Rhosneigr,Wales - Cymru,Isle Of Anglesey - Sir Ynys Mon,Isle Of Anglesey - Sir Ynys Mon,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"4,511","1,970","1,165","7,646","4,511","1,970","1,165","7,646","15,292","13,478",0,,,
5079,KMS,Kemsing,South East,Kent,Sevenoaks,UKJ4,Kent,Southeastern,,,,,"1,944","1,866","3,826","7,636","1,944","1,866","3,826","7,636","15,272","15,084",0,,,
2104,GSD,Garsdale,North West,Cumbria,South Lakeland,UKD1,Cumbria,Northern Rail,,,,,"6,118","1,385",0,"7,503","6,118","1,385",0,"7,503","15,006","13,124",0,,,
1993,BOC,Bootle (Cumbria),North West,Cumbria,Copeland,UKD1,Cumbria,Northern Rail,,,,,"4,549",341,"2,583","7,473","4,549",341,"2,583","7,473","14,946","15,582",0,,,
1386,SWR,Stewartby,East,Bedfordshire,Bedford,UKH2,Bedfordshire and Hertforshire,London Midland Trains,,,,,"1,844","2,976","2,547","7,367","1,844","2,976","2,547","7,367","14,734","15,502",0,,,
2785,BLV,Belle Vue,North West,Greater Manchester,Manchester,UKD3,Greater Manchester,Northern Rail,,Greater Manchester,,,"1,075","5,172","1,114","7,361","1,075","5,172","1,114","7,361","14,722","12,256",0,,,
6233,ALK,Aslockton,East Midlands,Nottinghamshire,Rushcliffe,UKF1,Derbyshire and Nottinghamshire,East Midlands Trains,,,,,"3,727","2,553","1,042","7,322","3,727","2,553","1,042","7,322","14,644","13,712",0,,,
4248,LLL,Llandeilo,Wales - Cymru,Carmarthenshire - Sir Gaerfyrddin,Carmarthenshire - Sir Gaerfyrddin,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"3,953","3,306",0,"7,259","3,953","3,306",0,"7,259","14,518","13,656",0,,,
5227,BEG,Beltring,South East,Kent,Maidstone,UKJ4,Kent,Southeastern,,,,,"2,485","1,561","3,209","7,255","2,485","1,561","3,209","7,255","14,510","11,532",0,,,
4469,MFF,Minffordd,Wales - Cymru,Gwynedd - Gwynedd,Gwynedd - Gwynedd,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"3,336",759,"3,131","7,226","3,336",759,"3,131","7,226","14,452","14,168",0,,,
3550,BFE,Bere Ferrers,South West,Devon,West Devon,UKK4,Devon,First Great Western,,,,,411,"4,510","2,266","7,187",411,"4,510","2,266","7,187","14,374","12,606",0,,,
2457,LWR,Llanrwst,Wales - Cymru,Conwy - Conwy,Conwy - Conwy,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"4,578","2,537",23,"7,138","4,578","2,537",23,"7,138","14,276","13,420",0,,,
7572,WRL,Wetheral,North West,Cumbria,Carlisle,UKD1,Cumbria,Northern Rail,,,,,"3,982","2,815",259,"7,056","3,982","2,815",259,"7,056","14,112","13,786",0,,,
2657,LPR,Long Preston,Yorkshire And The Humber,North Yorkshire,Craven,UKE2,North Yorkshire,Northern Rail,,,,,"5,817",959,232,"7,008","5,817",959,232,"7,008","14,016","13,978",25,,,
2743,BUB,Burnley Barracks,North West,Lancashire,Burnley,UKD4,Lancashire,Northern Rail,BURNLEY BR,,,,"5,244","1,190",556,"6,990","5,244","1,190",556,"6,990","13,980","9,986",0,,,
8750,BLA,Blair Atholl,Scotland,Perth And Kinross,Perth And Kinross,UKM2,Eastern Scotland,First ScotRail,,,,,"2,251","4,558",165,"6,974","2,251","4,558",165,"6,974","13,948","11,572",0,,,
1905,WIL,Willington,East Midlands,Derbyshire,South Derbyshire,UKF1,Derbyshire and Nottinghamshire,East Midlands Trains,,,,,"3,921","1,459","1,483","6,863","3,921","1,459","1,483","6,863","13,726","10,318",0,,,
1380,APG,Aspley Guise,East,Bedfordshire,Mid Bedfordshire,UKH2,Bedfordshire and Hertforshire,London Midland Trains,,,,,"1,645","2,337","2,841","6,823","1,645","2,337","2,841","6,823","13,646","11,348",0,,,
4083,KGT,Kilgetty,Wales - Cymru,Pembrokeshire - Sir Benfro,Pembrokeshire - Sir Benfro,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"4,991","1,810",0,"6,801","4,991","1,810",0,"6,801","13,602","13,368",0,,,
2480,DGY,Deganwy,Wales - Cymru,Conwy - Conwy,Conwy - Conwy,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"4,189","1,676",915,"6,780","4,189","1,676",915,"6,780","13,560","10,472",0,,,
8826,CNR,Crianlarich,Scotland,Stirling,Stirling,UKM2,Eastern Scotland,First ScotRail,,,,,"3,742","3,030",0,"6,772","3,742","3,030",0,"6,772","13,544","11,820","2,149",,,
5185,SWO,Snowdown,South East,Kent,Dover,UKJ4,Kent,Southeastern,,,,,"1,887","1,848","2,977","6,712","1,887","1,848","2,977","6,712","13,424","16,030",0,fail,decline > 20% below mean,Railheading to Canterbury for HS1 (started Dec 2009)
7226,WFI,Westerfield,East,Suffolk,Suffolk Coastal,UKH1,East Anglia,National Express East Anglia,,,,,"3,039","1,994","1,640","6,673","3,039","1,994","1,640","6,673","13,346","11,688","3,197",,,
7297,RNR,Roughton Road,East,Norfolk,North Norfolk,UKH1,East Anglia,National Express East Anglia,,,,,"3,687","2,244",722,"6,653","3,687","2,244",722,"6,653","13,306","13,906",0,,,
1537,MLB,Millbrook (Bedfordshire),East,Bedfordshire,Mid Bedfordshire,UKH2,Bedfordshire and Hertforshire,London Midland Trains,,,,,"1,313","3,225","2,048","6,586","1,313","3,225","2,048","6,586","13,172","12,758",0,,,
2494,PMW,Penmaenmawr,Wales - Cymru,Conwy - Conwy,Conwy - Conwy,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"3,621","1,790","1,154","6,565","3,621","1,790","1,154","6,565","13,130","11,870",0,,,
5827,YEO,Yeoford,South West,Devon,Mid Devon,UKK4,Devon,First Great Western,,,,,936,"5,183",355,"6,474",936,"5,183",355,"6,474","12,948","10,504",0,,,
8825,CRR,Corrour,Scotland,Highland,Highland,UKM4,Highlands and Islands,First ScotRail,,,,,"4,811","1,580",0,"6,391","4,811","1,580",0,"6,391","12,782","12,280",0,,,
2026,FLM,Flimby,North West,Cumbria,Allerdale,UKD1,Cumbria,Northern Rail,,,,,"3,520","1,033","1,832","6,385","3,520","1,033","1,832","6,385","12,770","8,756",0,,,
2488,LLF,Llanfairfechan,Wales - Cymru,Conwy - Conwy,Conwy - Conwy,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"2,866","2,542",924,"6,332","2,866","2,542",924,"6,332","12,664","11,052",0,,,
5502,DMH,Dilton Marsh,South West,Wiltshire,West Wiltshire,UKK1,"Gloucestershire, Wiltshire and North Somerset",First Great Western,,,,,"2,218","1,897","2,125","6,240","2,218","1,897","2,125","6,240","12,480","10,188",0,,,
991,BKR,Blackridge,Scotland,West Lothian,West Lothian,UKM2,Eastern Scotland,First ScotRail,,,,,"2,350","2,620","1,227","6,197","2,350","2,620","1,227","6,197","12,394",0,0,,,
4356,LBR,Llanbedr,Wales - Cymru,Gwynedd - Gwynedd,Gwynedd - Gwynedd,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"3,866","1,225","1,035","6,126","3,866","1,225","1,035","6,126","12,252","11,348",0,,,
5339,SEE,Southease,South East,East Sussex,Lewes,UKJ2,"Surrey, East & West Sussex",Southern,,,,,"1,726","3,024","1,364","6,114","1,726","3,024","1,364","6,114","12,228","9,994",0,,,
1510,BSJ,Bedford St.Johns,East,Bedfordshire,Bedford,UKH2,Bedfordshire and Hertforshire,London Midland Trains,BEDFORD BR,,,,"1,239","2,400","2,445","6,084","1,239","2,400","2,445","6,084","12,168","11,908",0,,,
3965,WMI,Wildmill,Wales - Cymru,Bridgend - Pen-Y-Bont Ar Ogwr,Bridgend - Pen-Y-Bont Ar Ogwr,UKL1,West Wales and the Valleys,Arriva Trains Wales,,,,,"4,874",830,377,"6,081","4,874",830,377,"6,081","12,162","10,396",0,,,
1350,WRE,Wrenbury,North West,Cheshire,Crewe And Nantwich,UKD2,Cheshire,Arriva Trains Wales,,,,,"4,513","1,396",30,"5,939","4,513","1,396",30,"5,939","11,878","10,666",0,,,
4538,TLK,The Lakes,West Midlands,Warwickshire,Stratford-On-Avon,UKG1,"Herefordshire, Worcestershire and Warwickshire",London Midland Trains,,West Midlands,,,"2,617","2,019","1,280","5,916","2,617","2,019","1,280","5,916","11,832","11,850",0,,,
8727,TAY,Taynuilt,Scotland,Argyll And Bute,Argyll And Bute,UKM4,Highlands and Islands,First ScotRail,,,,,"5,025",876,0,"5,901","5,025",876,0,"5,901","11,802","11,364",0,,,
5460,NSB,Normans Bay,South East,East Sussex,Rother,UKJ2,"Surrey, East & West Sussex",Southern,,,,,"1,229","3,500","1,104","5,833","1,229","3,500","1,104","5,833","11,666","13,004",0,,,
