 RODS report3 created at 13:27:47 on 29-03-2017,,,,,,,,,,
 based on survey data up to 2016 and reconciled to Autumn 2016 counts,,,,,,,,,,
Final National Rail/DLR stations,,,,,,,,,,
,,,,Early     ,AM peak   ,Midday    ,PM Peak   ,Evening   ,Late      ,Weekday
All departures from,,to NR/DLR Destination,, - 7am ,7am-10am,10am-4pm,4pm-7pm ,7pm-10pm,10pm+,total
747,Waterloo                      ,5932,Southampton                   ,6,68,100,123,42,2,342
747,Waterloo                      ,5922,Southampton Parkway           ,0,13,38,192,29,1,273
747,Waterloo                      ,5290,St Helier                     ,0,0,0,0,0,0,0
747,Waterloo                      ,6821,St Margarets (Herts)          ,0,0,1,0,0,0,1
747,Waterloo                      ,5604,St Margarets (Twickenham)     ,4,32,4,197,151,9,396
747,Waterloo                      ,5670,Staines                       ,12,120,252,191,165,206,945
747,Waterloo                      ,5228,Staplehurst                   ,0,0,0,0,28,0,28
747,Waterloo                      ,5606,Stoneleigh                    ,0,2,18,147,26,0,193
747,Waterloo                      ,5607,Strawberry Hill               ,0,54,79,191,11,17,353
747,Waterloo                      ,5384,Streatham Common              ,0,0,12,2,0,0,14
747,Waterloo                      ,5435,Streatham Hill                ,0,0,0,0,0,0,0
747,Waterloo                      ,5608,Sunbury                       ,0,0,133,83,16,0,232
747,Waterloo                      ,5671,Sunningdale                   ,3,16,159,169,19,0,367
747,Waterloo                      ,5675,Sunnymeads                    ,0,0,0,0,19,0,19
747,Waterloo                      ,5571,Surbiton                      ,59,179,986,2029,795,238,4285
747,Waterloo                      ,1083,Surrey Quays                  ,0,0,0,0,0,54,54
747,Waterloo                      ,5385,Sutton                        ,0,1,0,0,1,0,3
747,Waterloo                      ,5436,Sutton Common                 ,0,0,6,25,0,0,32
747,Waterloo                      ,3333,Swindon                       ,0,0,33,0,0,0,33
747,Waterloo                      ,5437,Sydenham                      ,0,0,0,0,24,6,30
747,Waterloo                      ,5609,Syon Lane                     ,30,32,64,231,12,0,369
747,Waterloo                      ,5387,Tattenham Corner              ,0,0,0,0,15,0,15
747,Waterloo                      ,5572,Teddington                    ,24,82,244,790,426,135,1701
747,Waterloo                      ,4691,Telford Central               ,0,4,0,0,0,0,4
747,Waterloo                      ,5837,Templecombe                   ,0,0,14,22,0,0,36
747,Waterloo                      ,5610,Thames Ditton                 ,13,23,105,96,82,2,321
747,Waterloo                      ,5388,Thornton Heath                ,0,0,0,0,13,0,13
747,Waterloo                      ,5798,Tisbury                       ,0,0,3,37,0,0,40
747,Waterloo                      ,5573,Tolworth                      ,2,19,6,89,0,2,117
747,Waterloo                      ,5229,Tonbridge                     ,0,0,5,0,0,0,5
747,Waterloo                      ,5921,Totton                        ,0,0,8,1,9,0,18
747,Waterloo                      ,3348,Trowbridge                    ,3,9,0,0,0,0,12
747,Waterloo                      ,5390,Tulse Hill                    ,0,0,0,2,0,0,2
747,Waterloo                      ,5574,Twickenham                    ,0,99,210,744,84,76,1212
747,Waterloo                      ,5613,Upper Halliford               ,1,28,11,19,0,0,60
747,Waterloo                      ,5597,Vauxhall - NR                 ,3,326,1,86,61,19,497
747,Waterloo                      ,5676,Virginia Water                ,0,0,17,13,0,0,30
747,Waterloo                      ,5394,Wallington                    ,0,0,5,0,0,0,5
747,Waterloo                      ,2251,Walton (Merseyside)           ,0,0,0,11,0,0,11
747,Waterloo                      ,5575,Walton On Thames              ,5,68,84,407,220,81,865
747,Waterloo                      ,6858,Walton-on-Naze                ,0,0,8,0,0,0,8
747,Waterloo                      ,5639,Wanborough                    ,0,0,0,26,0,0,26
747,Waterloo                      ,5395,Wandsworth Common             ,0,0,0,284,6,0,290
747,Waterloo                      ,5372,Wandsworth Road               ,0,0,77,2,0,34,113
747,Waterloo                      ,5576,Wandsworth Town               ,12,212,92,613,208,80,1217
747,Waterloo                      ,5959,Wareham                       ,0,18,0,18,0,0,36
747,Waterloo                      ,5158,Waterloo East                 ,0,0,2,0,0,0,3
747,Waterloo                      ,5465,Waterloo International        ,0,0,0,0,0,0,0
747,Waterloo                      ,1401,Watford Stadium               ,0,0,0,2,0,0,2
747,Waterloo                      ,5128,Welling                       ,0,0,0,0,0,76,76
747,Waterloo                      ,6183,Welwyn Garden City            ,0,33,0,0,0,0,33
747,Waterloo                      ,5684,West Byfleet                  ,0,34,51,202,179,26,492
747,Waterloo                      ,5293,West Sutton                   ,0,0,0,11,0,0,11
747,Waterloo                      ,5054,West Wickham                  ,0,9,0,0,0,0,9
747,Waterloo                      ,5151,Westcombe Park                ,0,0,0,2,0,0,2
747,Waterloo                      ,5577,Weybridge                     ,7,46,54,468,140,20,735
747,Waterloo                      ,5965,Weymouth                      ,0,0,0,30,0,0,30
747,Waterloo                      ,5527,Whitchurch                    ,0,0,0,30,0,0,30
747,Waterloo                      ,1348,Whitchurch (Shropshire)       ,0,0,0,71,0,0,71
747,Waterloo                      ,5611,Whitton                       ,0,2,98,264,158,6,527
747,Waterloo                      ,5578,Wimbledon - NR                ,45,636,351,2232,1273,253,4791
747,Waterloo                      ,5612,Wimbledon Chase               ,0,0,20,1,3,0,24
747,Waterloo                      ,5042,Winchelsea                    ,0,0,0,0,0,0,0
747,Waterloo                      ,5924,Winchester                    ,2,54,41,485,246,18,847
747,Waterloo                      ,5528,Winchfield                    ,0,0,63,141,0,0,204
747,Waterloo                      ,5672,Windsor & Eton Rsde           ,0,6,9,50,0,1,65
747,Waterloo                      ,5697,Winnersh                      ,0,0,0,0,0,4,4
747,Waterloo                      ,5698,Winnersh Triangle             ,0,0,0,5,0,0,5
747,Waterloo                      ,5640,Witley                        ,0,0,0,62,13,0,75
747,Waterloo                      ,5685,Woking                        ,30,220,345,1377,503,170,2644
747,Waterloo                      ,5696,Wokingham                     ,0,7,99,141,1,27,275
747,Waterloo                      ,6954,Wood Street                   ,0,0,0,18,0,0,18
747,Waterloo                      ,5152,Woolwich Arsenal              ,0,1,0,4,0,0,5
747,Waterloo                      ,5579,Worcester Park                ,0,118,44,825,219,78,1284
747,Waterloo                      ,5686,Worplesdon                    ,0,0,11,34,0,0,45
747,Waterloo                      ,5673,Wraysbury                     ,0,0,7,11,0,0,17
747,Waterloo                      ,5838,Yeovil Junction               ,0,6,0,0,0,0,6
751,Wembley Central               ,1395,Bushey                        ,0,21,0,59,0,0,80
751,Wembley Central               ,1442,Carpenders Park               ,0,0,57,0,5,0,61
751,Wembley Central               ,1444,Euston Br                     ,0,204,390,254,0,0,849
751,Wembley Central               ,1434,Headstone Lane                ,0,0,0,22,31,0,52
751,Wembley Central               ,3054,High Wycombe                  ,0,0,0,126,0,0,126
751,Wembley Central               ,3092,Kensington (Olympia) NR       ,228,149,22,0,0,0,400
751,Wembley Central               ,1415,Kilburn High Road             ,0,68,0,45,115,0,227
751,Wembley Central               ,2970,Manchester Victoria           ,0,0,1,0,0,0,1
751,Wembley Central               ,0,Not stated                    ,0,0,0,0,0,15,15
751,Wembley Central               ,9999,Other - Outside NSE           ,33,105,81,70,0,0,289
751,Wembley Central               ,9587,Shepherds Bush                ,9,25,0,0,0,0,34
751,Wembley Central               ,3151,Taplow                        ,0,0,0,0,0,0,0
751,Wembley Central               ,5388,Thornton Heath                ,0,0,35,0,0,0,35
751,Wembley Central               ,1524,Upper Holloway                ,0,22,0,0,0,0,22
751,Wembley Central               ,1455,Watford High Street           ,0,67,0,41,0,0,108
751,Wembley Central               ,1402,Watford Junction              ,0,21,0,8,31,0,59
751,Wembley Central               ,1401,Watford Stadium               ,0,0,91,0,0,0,91
755,West Brompton                 ,5399,Balham - NR                   ,0,12,0,25,0,6,43
755,West Brompton                 ,5520,Basingstoke                   ,0,0,3,0,0,0,3
755,West Brompton                 ,1390,Berkhamsted                   ,0,0,0,4,0,0,4
755,West Brompton                 ,5693,Bracknell                     ,4,32,0,0,0,0,36
755,West Brompton                 ,5552,Brentford                     ,0,99,0,0,0,0,99
755,West Brompton                 ,5268,Brighton                      ,0,0,0,7,0,21,28
755,West Brompton                 ,5404,Brockley                      ,0,0,1,0,0,0,2
755,West Brompton                 ,1437,Brondesbury                   ,0,22,0,0,0,0,22
755,West Brompton                 ,1438,Brondesbury Park              ,0,1,0,0,0,0,1
755,West Brompton                 ,1439,Caledonian Road & B           ,0,236,0,0,0,0,236
755,West Brompton                 ,5682,Camberley                     ,0,0,0,0,10,0,10
755,West Brompton                 ,5352,Cheam                         ,0,0,0,41,0,0,41
755,West Brompton                 ,1372,Cheddington                   ,0,0,0,0,0,0,0
755,West Brompton                 ,5595,Clapham Junction              ,1,104,141,278,164,22,709
755,West Brompton                 ,5556,Claygate                      ,0,0,0,20,0,0,20
755,West Brompton                 ,5421,Denmark Hill                  ,1,9,0,0,0,0,10
755,West Brompton                 ,5357,Dorking                       ,0,0,45,0,0,0,45
755,West Brompton                 ,5584,Earlsfield                    ,0,9,0,0,0,0,9
755,West Brompton                 ,5355,East Croydon                  ,13,89,84,21,5,0,211
755,West Brompton                 ,5486,East Grinstead                ,0,0,0,4,0,0,4
755,West Brompton                 ,5900,Fareham                       ,0,83,0,0,0,0,83
755,West Brompton                 ,5416,Gatwick Airport               ,1,19,31,0,0,0,51
755,West Brompton                 ,5796,Gillingham (Dorest)           ,0,0,0,0,4,0,4
755,West Brompton                 ,5490,Haywards Heath                ,0,0,3,0,0,0,3
755,West Brompton                 ,1391,Hemel Hempstead               ,0,0,188,2,0,0,190
755,West Brompton                 ,6979,Homerton                      ,0,0,0,87,0,0,87
755,West Brompton                 ,9586,Imperial Wharf                ,12,214,81,68,52,5,433
755,West Brompton                 ,3092,Kensington (Olympia) NR       ,12,662,982,227,212,0,2094
755,West Brompton                 ,5565,Kingston                      ,0,0,9,0,0,0,9
755,West Brompton                 ,5498,Littlehaven                   ,0,0,0,6,0,0,6
755,West Brompton                 ,1378,Milton Keynes Cent            ,0,0,0,1,45,0,46
755,West Brompton                 ,5427,Mitcham Junction              ,0,125,26,0,0,0,151
755,West Brompton                 ,5568,Norbiton                      ,0,0,108,0,0,0,108
755,West Brompton                 ,5428,Norbury                       ,0,0,0,0,23,0,23
755,West Brompton                 ,9999,Other - Outside NSE           ,10,6,54,139,23,0,232
755,West Brompton                 ,5379,Purley                        ,0,0,0,0,4,0,4
755,West Brompton                 ,5478,Redhill                       ,0,15,4,0,0,0,20
755,West Brompton                 ,5434,Selhurst                      ,0,0,0,10,0,0,10
755,West Brompton                 ,9587,Shepherds Bush                ,0,23,0,6,0,0,30
755,West Brompton                 ,5277,Shoreham By Sea               ,0,0,12,0,0,0,12
755,West Brompton                 ,1548,St Albans City                ,0,0,0,0,14,0,14
755,West Brompton                 ,5384,Streatham Common              ,0,12,22,26,0,0,60
