 NLC,Station,time period,NR/DLR/Tram,Bus/Coach,Bicycle,Motorcycle,Car/VanParked,Car/Vandrivenaway,Walked,Taxi/Minicab,RiverBus/Ferry,Other,Not Stated,Heathrow Terminal 1,Heathrow Terminal 2,Heathrow Terminal 3,Heathrow Terminal 4,Heathrow Terminal 5,Total all modes,
789,North Greenwich,Evening,0,1358,0,0,0,92,583,34,0,0,1281,0,0,0,0,0,3348,
789,North Greenwich,Late,0,1043,0,0,0,18,731,0,0,33,3623,0,0,0,0,0,5449,
789,North Greenwich,Total day,0,20074,174,12,2988,999,4685,172,0,33,9452,0,0,0,0,0,38588,
656,North Harrow,Early ,0,0,3,0,68,22,246,0,0,0,2,0,0,0,0,0,340,
656,North Harrow,AM peak,0,0,8,7,221,68,1460,12,0,0,26,0,0,0,0,0,1801,
656,North Harrow,Midday,0,0,0,0,51,9,494,0,0,0,64,0,0,0,0,0,618,
656,North Harrow,PM Peak,0,0,0,0,0,45,320,0,0,0,0,0,0,0,0,0,366,
656,North Harrow,Evening,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,187,
656,North Harrow,Late,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
656,North Harrow,Total day,0,0,11,7,339,144,2707,12,0,0,92,0,0,0,0,0,3313,
659,North Wembley ,Early ,16,6,0,0,1,0,324,4,0,0,3,0,0,0,0,0,354,
659,North Wembley ,AM peak,8,20,0,0,87,2,836,20,0,0,12,0,0,0,0,0,985,
659,North Wembley ,Midday,6,18,0,0,61,21,343,12,0,0,35,0,0,0,0,0,497,
659,North Wembley ,PM Peak,0,0,0,0,0,0,384,0,0,0,61,0,0,0,0,0,445,
659,North Wembley ,Evening,0,0,0,0,0,102,44,5,0,0,2,0,0,0,0,0,153,
659,North Wembley ,Late,0,0,0,0,0,21,2,3,0,0,1,0,0,0,0,0,27,
659,North Wembley ,Total day,30,44,0,0,150,146,1933,44,0,0,114,0,0,0,0,0,2461,
655,Northfields,Early ,0,125,0,0,0,20,397,0,0,0,32,0,0,0,0,0,575,
655,Northfields,AM peak,0,441,17,0,35,43,2155,1,0,0,88,0,0,0,0,0,2781,
655,Northfields,Midday,0,349,0,0,7,9,957,0,0,1,20,0,0,0,0,0,1344,
655,Northfields,PM Peak,0,276,0,0,4,15,885,0,0,0,39,0,0,0,0,0,1218,
655,Northfields,Evening,0,75,0,0,24,32,103,0,0,0,37,0,0,0,0,0,271,
655,Northfields,Late,0,31,0,0,0,29,29,0,0,0,0,0,0,0,0,0,89,
655,Northfields,Total day,0,1298,18,0,70,149,4526,1,0,1,215,0,0,0,0,0,6279,
657,Northolt,Early ,0,676,13,0,159,14,571,0,0,0,4,0,0,0,0,0,1436,
657,Northolt,AM peak,0,1412,30,0,491,65,1579,0,0,50,29,0,0,0,0,0,3656,
657,Northolt,Midday,0,1116,61,0,116,48,491,4,0,0,15,0,0,0,0,0,1850,
657,Northolt,PM Peak,0,305,22,0,14,6,559,0,0,0,31,0,0,0,0,0,938,
657,Northolt,Evening,0,77,0,0,12,39,158,0,0,0,47,0,0,0,0,0,332,
657,Northolt,Late,0,43,0,0,0,34,0,0,0,0,1,0,0,0,0,0,79,
657,Northolt,Total day,0,3629,126,0,792,206,3358,4,0,50,127,0,0,0,0,0,8292,
660,Northwick Park,Early ,0,170,0,0,74,3,335,84,0,0,23,0,0,0,0,0,688,
660,Northwick Park,AM peak,14,380,3,0,196,220,1441,42,0,0,66,0,0,0,0,0,2362,
660,Northwick Park,Midday,0,188,0,0,72,32,1425,0,0,11,219,0,0,0,0,0,1948,
660,Northwick Park,PM Peak,158,94,0,0,0,0,1416,13,0,0,242,0,0,0,0,0,1923,
660,Northwick Park,Evening,0,31,0,0,0,1,455,0,0,0,143,0,0,0,0,0,631,
660,Northwick Park,Late,0,0,0,0,0,0,25,0,0,0,83,0,0,0,0,0,108,
660,Northwick Park,Total day,172,864,3,0,342,256,5097,138,0,11,777,0,0,0,0,0,7660,
661,Northwood,Early ,0,5,0,0,27,46,237,0,0,0,0,0,0,0,0,0,315,
661,Northwood,AM peak,0,95,0,0,242,206,1162,0,0,0,114,0,0,0,0,0,1820,
661,Northwood,Midday,0,64,0,0,43,14,660,0,0,0,183,0,0,0,0,0,965,
661,Northwood,PM Peak,0,161,0,0,25,1,615,5,0,49,29,0,0,0,0,0,885,
661,Northwood,Evening,0,118,0,0,0,20,48,0,0,0,2,0,0,0,0,0,187,
661,Northwood,Late,0,45,0,0,0,0,6,0,0,0,0,0,0,0,0,0,51,
661,Northwood,Total day,0,488,0,0,338,288,2728,5,0,49,328,0,0,0,0,0,4223,
662,Northwood Hills,Early ,0,103,0,0,51,32,136,0,0,0,10,0,0,0,0,0,332,
662,Northwood Hills,AM peak,0,134,2,0,242,143,877,0,0,0,19,0,0,0,0,0,1417,
662,Northwood Hills,Midday,0,114,0,0,157,54,366,0,0,0,0,0,0,0,0,0,692,
662,Northwood Hills,PM Peak,0,34,0,0,28,43,304,0,0,0,20,0,0,0,0,0,429,
662,Northwood Hills,Evening,0,29,0,0,0,10,68,0,0,0,2,0,0,0,0,0,109,
662,Northwood Hills,Late,0,0,0,0,0,16,27,0,0,0,0,0,0,0,0,0,43,
662,Northwood Hills,Total day,0,413,2,0,479,299,1778,0,0,0,50,0,0,0,0,0,3022,
663,Notting Hill Gate,Early ,0,156,0,0,9,6,307,6,0,0,28,0,0,0,0,0,512,
663,Notting Hill Gate,AM peak,0,1128,46,0,139,94,3620,38,0,0,518,0,0,0,0,0,5583,
663,Notting Hill Gate,Midday,0,1134,51,0,51,44,4062,2,0,0,1549,0,0,0,0,0,6892,
663,Notting Hill Gate,PM Peak,0,1366,27,0,47,0,4396,30,0,0,1646,0,0,0,0,0,7513,
663,Notting Hill Gate,Evening,0,595,0,0,0,28,1434,34,0,0,657,0,0,0,0,0,2748,
663,Notting Hill Gate,Late,0,340,0,0,18,33,474,5,0,0,373,0,0,0,0,0,1244,
663,Notting Hill Gate,Total day,0,4719,123,0,263,204,14294,116,0,0,4772,0,0,0,0,0,24492,
664,Oakwood ,Early ,0,60,0,0,35,27,268,0,0,0,3,0,0,0,0,0,392,
664,Oakwood ,AM peak,0,416,10,0,172,260,836,6,0,0,10,0,0,0,0,0,1710,
664,Oakwood ,Midday,0,417,0,0,138,64,405,2,0,0,173,0,0,0,0,0,1199,
664,Oakwood ,PM Peak,0,199,0,0,201,75,268,4,0,0,48,0,0,0,0,0,794,
664,Oakwood ,Evening,0,85,13,0,10,27,71,0,0,0,23,0,0,0,0,0,229,
664,Oakwood ,Late,0,0,0,0,3,10,36,0,0,0,0,0,0,0,0,0,49,
664,Oakwood ,Total day,0,1177,23,0,558,461,1883,13,0,0,257,0,0,0,0,0,4373,
665,Old Street ,Early ,164,50,4,0,0,9,290,0,0,0,46,0,0,0,0,0,563,
665,Old Street ,AM peak,2344,764,63,0,15,25,3386,0,0,0,577,0,0,0,0,0,7174,
665,Old Street ,Midday,733,982,30,0,24,18,7035,15,0,0,1370,0,0,0,0,0,10207,
665,Old Street ,PM Peak,748,936,0,0,14,25,12091,0,0,0,1309,0,0,0,0,0,15123,
665,Old Street ,Evening,66,454,8,0,9,0,4878,0,0,0,823,0,0,0,0,0,6237,
665,Old Street ,Late,0,497,63,0,0,14,2048,69,0,0,479,0,0,0,0,0,3170,
665,Old Street ,Total day,4055,3683,169,0,63,90,29727,84,0,0,4604,0,0,0,0,0,42475,
667,Osterley,Early ,0,48,0,0,138,19,186,0,0,0,9,0,0,0,0,0,400,
667,Osterley,AM peak,0,157,29,0,333,115,943,0,0,0,15,0,0,0,0,0,1592,
667,Osterley,Midday,0,180,0,0,94,32,458,1,0,0,80,0,0,0,0,0,845,
667,Osterley,PM Peak,0,78,33,0,135,140,208,0,0,0,39,0,0,0,0,0,633,
667,Osterley,Evening,0,38,0,0,0,8,104,0,0,0,8,0,0,0,0,0,158,
667,Osterley,Late,0,0,0,0,0,0,26,0,0,0,7,0,0,0,0,0,33,
667,Osterley,Total day,0,500,62,0,701,315,1926,1,0,0,158,0,0,0,0,0,3662,
668,Oval ,Early ,0,117,0,0,0,0,337,0,0,7,3,0,0,0,0,0,463,
668,Oval ,AM peak,0,829,12,0,17,28,2255,0,0,34,21,0,0,0,0,0,3196,
668,Oval ,Midday,0,527,8,0,0,0,1800,0,0,209,95,0,0,0,0,0,2639,
668,Oval ,PM Peak,0,423,0,0,4,0,1329,0,0,16,574,0,0,0,0,0,2346,
668,Oval ,Evening,0,216,0,0,0,0,551,0,0,0,1,0,0,0,0,0,768,
668,Oval ,Late,0,56,0,0,0,0,244,0,0,0,0,0,0,0,0,0,300,
668,Oval ,Total day,0,2168,20,0,20,28,6516,0,0,267,693,0,0,0,0,0,9712,
669,Oxford Circus ,Early ,0,0,5,0,0,0,222,0,0,0,137,0,0,0,0,0,364,
669,Oxford Circus ,AM peak,0,158,13,0,25,2,1891,0,0,0,846,0,0,0,0,0,2934,
669,Oxford Circus ,Midday,0,1669,2,0,34,38,22117,21,0,0,8724,0,0,0,0,0,32605,
669,Oxford Circus ,PM Peak,0,1104,0,0,139,45,37382,6,0,130,9320,0,0,0,0,0,48126,
669,Oxford Circus ,Evening,0,474,0,0,103,29,23744,0,0,0,5800,0,0,0,0,0,30151,
669,Oxford Circus ,Late,0,111,0,0,8,30,7715,8,0,0,2298,0,0,0,0,0,10171,
669,Oxford Circus ,Total day,0,3516,20,0,309,145,93071,35,0,130,27126,0,0,0,0,0,124351,
670,Paddington ,Early ,1446,7,0,0,10,1,133,2,0,0,150,0,0,0,0,0,1749,
670,Paddington ,AM peak,19452,415,0,4,272,55,2556,45,0,55,1374,0,0,0,0,0,24228,
670,Paddington ,Midday,16401,295,0,0,279,59,5578,30,0,37,892,0,0,0,0,0,23571,
670,Paddington ,PM Peak,9225,495,0,0,93,42,8731,79,0,3,1305,0,0,0,0,0,19972,
670,Paddington ,Evening,3696,97,0,0,5,50,2817,17,0,92,457,0,0,0,0,0,7231,
670,Paddington ,Late,634,10,0,0,0,24,757,0,0,77,263,0,0,0,0,0,1765,
670,Paddington ,Total day,50855,1320,0,4,658,231,20571,173,0,265,4440,0,0,0,0,0,78516,
671,Park Royal ,Early ,0,0,0,0,21,6,66,0,0,0,25,0,0,0,0,0,118,
671,Park Royal ,AM peak,0,14,2,0,104,39,422,0,0,0,52,0,0,0,0,0,633,
671,Park Royal ,Midday,0,11,0,0,42,45,548,0,0,0,32,0,0,0,0,0,678,
671,Park Royal ,PM Peak,0,163,0,0,0,7,917,0,0,199,103,0,0,0,0,0,1388,
671,Park Royal ,Evening,0,0,0,0,0,5,182,0,0,0,154,0,0,0,0,0,340,
671,Park Royal ,Late,0,0,0,0,0,1,109,0,0,0,29,0,0,0,0,0,139,
671,Park Royal ,Total day,0,188,2,0,168,103,2243,0,0,199,395,0,0,0,0,0,3297,
672,Parsons Green ,Early ,0,3,0,0,0,0,394,0,0,0,19,0,0,0,0,0,415,
672,Parsons Green ,AM peak,0,14,50,0,14,8,4090,0,0,0,242,0,0,0,0,0,4418,
672,Parsons Green ,Midday,0,75,39,0,5,0,2013,0,0,0,484,0,0,0,0,0,2616,
672,Parsons Green ,PM Peak,0,0,0,0,0,54,2249,0,0,0,507,0,0,0,0,0,2810,
672,Parsons Green ,Evening,0,0,0,0,0,9,576,0,0,0,242,0,0,0,0,0,827,
672,Parsons Green ,Late,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,251,
672,Parsons Green ,Total day,0,92,90,0,19,71,9573,0,0,0,1493,0,0,0,0,0,11337,
673,Perivale,Early ,0,91,45,0,98,8,262,0,0,0,40,0,0,0,0,0,546,
673,Perivale,AM peak,0,209,71,0,105,129,1140,0,0,0,20,0,0,0,0,0,1673,
673,Perivale,Midday,0,192,0,0,144,82,434,0,0,0,0,0,0,0,0,0,852,
673,Perivale,PM Peak,0,42,29,0,108,0,466,0,0,0,51,0,0,0,0,0,696,
673,Perivale,Evening,0,53,0,0,0,1,137,0,0,0,0,0,0,0,0,0,191,
673,Perivale,Late,0,38,0,0,0,0,0,0,0,0,13,0,0,0,0,0,51,
673,Perivale,Total day,0,625,145,0,454,220,2440,0,0,0,124,0,0,0,0,0,4009,
674,Piccadilly Circus,Early ,0,4,0,0,6,0,18,0,0,0,159,0,0,0,0,0,188,
674,Piccadilly Circus,AM peak,0,82,0,0,4,1,585,0,0,0,577,0,0,0,0,0,1248,
674,Piccadilly Circus,Midday,0,226,0,0,0,7,8235,104,0,0,4592,0,0,0,0,0,13164,
674,Piccadilly Circus,PM Peak,0,544,0,0,11,0,14137,62,0,26,4975,0,0,0,0,0,19755,
674,Piccadilly Circus,Evening,0,150,14,0,0,0,10638,33,0,0,2868,0,0,0,0,0,13703,
674,Piccadilly Circus,Late,0,593,0,0,0,0,5695,0,0,0,3015,0,0,0,0,0,9303,
674,Piccadilly Circus,Total day,0,1598,14,0,22,7,39309,199,0,26,16186,0,0,0,0,0,57361,
776,Pimlico ,Early ,0,1,0,0,0,0,325,0,0,0,10,0,0,0,0,0,335,
776,Pimlico ,AM peak,0,60,1,0,19,9,3923,0,0,0,72,0,0,0,0,0,4085,
776,Pimlico ,Midday,0,186,1,0,1,28,4804,0,0,0,211,0,0,0,0,0,5230,
776,Pimlico ,PM Peak,0,190,0,0,11,32,6693,22,0,3,218,0,0,0,0,0,7170,
776,Pimlico ,Evening,0,30,0,0,12,3,1877,12,0,0,62,0,0,0,0,0,1996,
776,Pimlico ,Late,0,9,0,0,0,0,477,0,0,0,21,0,0,0,0,0,507,
776,Pimlico ,Total day,0,476,2,0,44,72,18099,34,0,3,593,0,0,0,0,0,19323,
675,Pinner,Early ,0,51,5,0,89,45,227,0,0,0,6,0,0,0,0,0,423,
675,Pinner,AM peak,0,158,7,0,476,291,2154,16,0,0,73,0,0,0,0,0,3175,
675,Pinner,Midday,0,80,0,0,63,188,606,3,0,0,23,0,0,0,0,0,963,
675,Pinner,PM Peak,0,98,0,0,45,23,393,0,0,0,24,0,0,0,0,0,584,
675,Pinner,Evening,0,17,0,0,7,7,91,0,0,0,30,0,0,0,0,0,152,
675,Pinner,Late,0,0,0,0,0,2,124,0,0,0,0,0,0,0,0,0,126,
675,Pinner,Total day,0,403,11,0,680,557,3596,19,0,0,157,0,0,0,0,0,5423,
676,Plaistow,Early ,0,174,0,0,27,55,1006,0,0,0,116,0,0,0,0,0,1379,
676,Plaistow,AM peak,0,953,0,0,380,94,2162,13,0,0,19,0,0,0,0,0,3621,
676,Plaistow,Midday,0,643,0,0,41,29,1551,0,0,0,40,0,0,0,0,0,2304,
676,Plaistow,PM Peak,0,424,0,0,19,12,812,33,0,0,0,0,0,0,0,0,1301,
676,Plaistow,Evening,0,83,18,0,21,80,240,13,0,0,8,0,0,0,0,0,463,
676,Plaistow,Late,0,2,0,0,1,81,4,0,0,0,75,0,0,0,0,0,163,
676,Plaistow,Total day,0,2280,18,0,489,352,5775,59,0,0,259,0,0,0,0,0,9231,
677,Preston Road,Early ,0,25,0,0,138,10,559,0,0,34,64,0,0,0,0,0,829,
677,Preston Road,AM peak,0,192,0,0,209,157,1675,10,0,95,154,0,0,0,0,0,2492,
677,Preston Road,Midday,0,222,17,0,64,16,844,7,0,8,69,0,0,0,0,0,1248,
677,Preston Road,PM Peak,0,60,0,0,50,3,338,0,0,0,124,0,0,0,0,0,575,
677,Preston Road,Evening,0,3,0,0,6,44,151,0,0,0,0,0,0,0,0,0,205,
677,Preston Road,Late,0,3,0,0,0,10,59,0,0,0,0,0,0,0,0,0,71,
677,Preston Road,Total day,0,504,17,0,468,240,3627,17,0,137,411,0,0,0,0,0,5420,
678,Putney Bridge ,Early ,0,105,0,0,0,0,207,0,0,0,4,0,0,0,0,0,316,
678,Putney Bridge ,AM peak,0,764,13,2,13,16,1871,0,0,0,68,0,0,0,0,0,2747,
678,Putney Bridge ,Midday,0,634,15,0,0,46,1181,0,0,0,152,0,0,0,0,0,2028,
678,Putney Bridge ,PM Peak,0,588,0,0,19,44,1608,0,0,0,147,0,0,0,0,0,2406,
678,Putney Bridge ,Evening,0,150,0,0,0,17,437,32,0,0,23,0,0,0,0,0,659,
678,Putney Bridge ,Late,0,78,0,0,0,1,116,0,0,0,55,0,0,0,0,0,251,
678,Putney Bridge ,Total day,0,2319,28,2,32,125,5420,32,0,0,450,0,0,0,0,0,8407,
680,Queen's Park,Early ,41,30,0,0,1,31,254,4,0,0,7,0,0,0,0,0,368,
680,Queen's Park,AM peak,1115,276,20,0,24,92,2831,5,0,1,123,0,0,0,0,0,4487,
680,Queen's Park,Midday,114,259,25,0,21,25,1310,0,0,0,302,0,0,0,0,0,2056,
680,Queen's Park,PM Peak,315,68,0,0,0,8,796,1,0,0,218,0,0,0,0,0,1405,
680,Queen's Park,Evening,666,90,0,0,0,36,213,0,0,0,147,0,0,0,0,0,1153,
680,Queen's Park,Late,3,68,0,0,0,0,108,0,0,0,46,0,0,0,0,0,226,
680,Queen's Park,Total day,2255,790,45,0,46,193,5512,10,0,1,842,0,0,0,0,0,9695,
679,Queensbury ,Early ,0,438,0,0,260,109,1026,0,0,0,259,0,0,0,0,0,2093,
679,Queensbury ,AM peak,0,553,0,0,548,215,1445,0,0,0,483,0,0,0,0,0,3245,
679,Queensbury ,Midday,0,264,0,0,114,97,603,0,0,0,93,0,0,0,0,0,1171,
679,Queensbury ,PM Peak,0,91,0,0,20,51,222,0,0,0,303,0,0,0,0,0,686,
679,Queensbury ,Evening,0,71,0,0,0,74,40,0,0,0,127,0,0,0,0,0,313,
679,Queensbury ,Late,0,4,0,0,0,9,4,0,0,0,51,0,0,0,0,0,68,
679,Queensbury ,Total day,0,1421,0,0,942,556,3340,0,0,0,1317,0,0,0,0,0,7576,
681,Queensway,Early ,0,17,0,0,1,1,199,0,0,0,0,0,0,0,0,0,218,
681,Queensway,AM peak,0,8,0,0,8,11,2930,0,0,39,0,0,0,0,0,0,2995,
681,Queensway,Midday,0,59,1,0,31,0,3184,0,0,19,521,0,0,0,0,0,3816,
681,Queensway,PM Peak,0,63,0,0,11,0,2281,0,0,0,333,0,0,0,0,0,2687,
681,Queensway,Evening,0,0,0,0,0,0,1063,0,0,42,244,0,0,0,0,0,1349,
681,Queensway,Late,0,0,0,0,0,0,469,0,0,0,267,0,0,0,0,0,737,
681,Queensway,Total day,0,146,1,0,51,12,10127,0,0,100,1365,0,0,0,0,0,11803,
682,Ravenscourt Park ,Early ,0,0,4,0,0,0,108,0,0,0,0,0,0,0,0,0,113,
682,Ravenscourt Park ,AM peak,0,25,22,0,3,3,1326,1,0,0,42,0,0,0,0,0,1422,
682,Ravenscourt Park ,Midday,0,80,0,0,16,7,1141,0,0,0,84,0,0,0,0,0,1328,
682,Ravenscourt Park ,PM Peak,0,77,0,0,19,60,1511,0,0,0,209,0,0,0,0,0,1875,
682,Ravenscourt Park ,Evening,0,0,0,0,0,0,357,0,0,0,44,0,0,0,0,0,401,
682,Ravenscourt Park ,Late,0,0,1,0,0,0,119,0,0,0,24,0,0,0,0,0,144,
682,Ravenscourt Park ,Total day,0,181,28,0,37,69,4563,1,0,0,402,0,0,0,0,0,5283,
683,Rayners Lane,Early ,0,73,0,0,108,38,514,0,0,2,43,0,0,0,0,0,778,
683,Rayners Lane,AM peak,0,496,67,0,378,205,2098,0,0,11,146,0,0,0,0,0,3401,
683,Rayners Lane,Midday,0,246,43,0,82,21,1098,6,0,3,129,0,0,0,0,0,1628,
683,Rayners Lane,PM Peak,0,107,0,0,48,60,682,0,0,0,162,0,0,0,0,0,1059,
683,Rayners Lane,Evening,0,152,0,0,2,0,81,0,0,0,72,0,0,0,0,0,307,
683,Rayners Lane,Late,0,93,0,0,0,0,12,0,0,0,0,0,0,0,0,0,105,
683,Rayners Lane,Total day,0,1167,111,0,618,325,4484,6,0,16,551,0,0,0,0,0,7278,
684,Redbridge,Early ,0,17,0,0,189,72,408,0,0,0,5,0,0,0,0,0,691,
684,Redbridge,AM peak,0,73,0,0,499,52,1580,41,0,0,8,0,0,0,0,0,2254,
684,Redbridge,Midday,0,54,0,0,132,157,684,0,0,0,60,0,0,0,0,0,1087,
684,Redbridge,PM Peak,0,1,0,0,62,212,200,0,0,0,107,0,0,0,0,0,582,
684,Redbridge,Evening,0,0,0,0,0,71,127,0,0,0,6,0,0,0,0,0,204,
684,Redbridge,Late,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,61,
684,Redbridge,Total day,0,145,0,0,882,563,2999,41,0,0,247,0,0,0,0,0,4878,
685,Regent's Park ,Early ,0,0,0,0,0,0,12,0,0,0,7,0,0,0,0,0,19,
685,Regent's Park ,AM peak,0,3,0,0,0,0,263,0,0,0,98,0,0,0,0,0,365,
685,Regent's Park ,Midday,0,17,0,0,0,0,1408,0,0,0,72,0,0,0,0,0,1497,
685,Regent's Park ,PM Peak,0,136,0,0,0,0,2111,0,0,0,113,0,0,0,0,0,2359,
685,Regent's Park ,Evening,0,4,0,0,0,0,711,0,0,0,3,0,0,0,0,0,718,
685,Regent's Park ,Late,0,31,0,0,0,0,122,0,0,0,0,0,0,0,0,0,153,
685,Regent's Park ,Total day,0,190,0,0,0,0,4627,0,0,0,293,0,0,0,0,0,5110,
686,Richmond,Early ,49,93,20,0,2,11,85,0,0,0,9,0,0,0,0,0,268,
686,Richmond,AM peak,605,735,32,1,36,59,709,1,0,0,74,0,0,0,0,0,2253,
686,Richmond,Midday,488,868,39,0,80,89,735,0,0,0,184,0,0,0,0,0,2484,
686,Richmond,PM Peak,756,477,28,0,121,18,1240,0,0,0,248,0,0,0,0,0,2887,
686,Richmond,Evening,414,68,13,0,0,3,434,2,0,0,165,0,0,0,0,0,1100,
686,Richmond,Late,219,249,3,0,0,3,156,4,0,0,164,0,0,0,0,0,798,
686,Richmond,Total day,2530,2491,134,1,240,183,3360,7,0,0,844,0,0,0,0,0,9790,
687,Rickmansworth ,Early ,0,0,6,0,71,54,238,0,0,0,20,0,0,0,0,0,389,
687,Rickmansworth ,AM peak,10,4,10,0,337,222,948,1,0,0,84,0,0,0,0,0,1616,
687,Rickmansworth ,Midday,21,6,0,0,73,432,453,74,0,0,36,0,0,0,0,0,1095,
687,Rickmansworth ,PM Peak,0,13,10,0,57,3,493,1,0,0,47,0,0,0,0,0,624,
687,Rickmansworth ,Evening,0,0,10,0,0,0,112,0,0,0,15,0,0,0,0,0,137,
687,Rickmansworth ,Late,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40,
687,Rickmansworth ,Total day,31,24,36,0,538,711,2284,76,0,0,201,0,0,0,0,0,3902,
688,Roding Valley ,Early ,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,80,
688,Roding Valley ,AM peak,0,0,0,0,18,0,349,0,0,0,0,0,0,0,0,0,366,
688,Roding Valley ,Midday,0,0,0,0,0,0,108,0,0,0,1,0,0,0,0,0,109,
688,Roding Valley ,PM Peak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
688,Roding Valley ,Evening,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
688,Roding Valley ,Late,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,23,
688,Roding Valley ,Total day,0,0,0,0,18,0,537,0,0,0,24,0,0,0,0,0,579,
690,Royal Oak,Early ,0,0,5,0,0,0,138,0,0,0,0,0,0,0,0,0,143,
690,Royal Oak,AM peak,0,31,1,0,0,12,1258,0,0,14,65,0,0,0,0,0,1381,
690,Royal Oak,Midday,0,69,0,0,0,0,873,0,0,0,136,0,0,0,0,0,1078,
690,Royal Oak,PM Peak,0,0,0,0,0,0,961,0,0,0,148,0,0,0,0,0,1109,
690,Royal Oak,Evening,0,18,0,0,0,52,350,0,0,0,34,0,0,0,0,0,454,
690,Royal Oak,Late,0,5,0,0,0,0,119,0,0,0,41,0,0,0,0,0,164,
690,Royal Oak,Total day,0,123,6,0,0,65,3699,0,0,14,424,0,0,0,0,0,4331,
691,Ruislip ,Early ,0,73,0,0,13,2,63,0,0,0,99,0,0,0,0,0,250,
691,Ruislip ,AM peak,0,125,52,0,106,75,452,1,0,0,567,0,0,0,0,0,1378,
691,Ruislip ,Midday,5,120,0,0,32,73,258,0,0,0,406,0,0,0,0,0,894,
691,Ruislip ,PM Peak,0,53,0,0,2,66,42,0,0,0,283,0,0,0,0,0,447,
691,Ruislip ,Evening,0,12,0,0,0,0,2,0,0,0,121,0,0,0,0,0,136,
691,Ruislip ,Late,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,42,
691,Ruislip ,Total day,5,384,52,0,152,216,817,1,0,0,1518,0,0,0,0,0,3146,
692,Ruislip Gardens,Early ,0,0,0,0,35,54,175,0,0,0,4,0,0,0,0,0,267,
692,Ruislip Gardens,AM peak,0,3,0,0,172,158,638,0,0,0,69,0,0,0,0,0,1040,
692,Ruislip Gardens,Midday,0,7,0,0,61,1,279,0,0,0,8,0,0,0,0,0,356,
692,Ruislip Gardens,PM Peak,0,11,0,0,33,29,123,0,0,0,0,0,0,0,0,0,195,
692,Ruislip Gardens,Evening,0,0,4,0,0,0,46,0,0,0,0,0,0,0,0,0,51,
692,Ruislip Gardens,Late,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,23,
692,Ruislip Gardens,Total day,0,21,4,0,301,241,1261,0,0,0,104,0,0,0,0,0,1931,
693,Ruislip Manor ,Early ,0,0,0,0,30,39,249,0,0,0,0,0,0,0,0,0,318,
693,Ruislip Manor ,AM peak,0,101,0,0,97,153,1157,9,0,0,4,0,0,0,0,0,1520,
693,Ruislip Manor ,Midday,0,16,0,0,46,1,760,0,0,3,84,0,0,0,0,0,911,
693,Ruislip Manor ,PM Peak,0,2,0,0,50,71,308,0,0,0,3,0,0,0,0,0,434,
693,Ruislip Manor ,Evening,0,1,0,0,5,71,49,0,0,0,0,0,0,0,0,0,126,
693,Ruislip Manor ,Late,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,45,
693,Ruislip Manor ,Total day,0,119,0,0,274,335,2523,9,0,3,91,0,0,0,0,0,3354,
694,Russell Square,Early ,0,0,0,0,5,0,93,0,0,0,34,0,0,0,0,0,131,
694,Russell Square,AM peak,0,27,0,0,1,5,1764,0,0,0,237,0,0,0,0,0,2034,
694,Russell Square,Midday,0,125,1,0,6,0,4947,11,0,0,811,0,0,0,0,0,5902,
694,Russell Square,PM Peak,0,10,0,0,0,1,6673,0,0,8,543,0,0,0,0,0,7234,
694,Russell Square,Evening,0,30,0,0,14,6,3341,0,0,0,207,0,0,0,0,0,3599,
694,Russell Square,Late,0,4,35,0,0,1,798,27,0,0,108,0,0,0,0,0,972,
694,Russell Square,Total day,0,197,36,0,27,13,17616,38,0,8,1938,0,0,0,0,0,19872,
698,Seven Sisters ,Early ,1517,2144,71,0,0,30,1336,0,0,17,49,0,0,0,0,0,5165,
698,Seven Sisters ,AM peak,6594,4025,165,0,147,91,5381,0,0,79,68,0,0,0,0,0,16550,
698,Seven Sisters ,Midday,2958,2292,0,0,198,0,2945,0,0,192,229,0,0,0,0,0,8814,
698,Seven Sisters ,PM Peak,2425,625,0,0,108,74,1872,0,0,288,2,0,0,0,0,0,5396,
698,Seven Sisters ,Evening,881,894,0,0,0,22,465,0,0,99,43,0,0,0,0,0,2404,
698,Seven Sisters ,Late,290,99,0,0,0,0,436,0,0,0,38,0,0,0,0,0,862,
698,Seven Sisters ,Total day,14665,10079,237,0,453,217,12434,0,0,676,430,0,0,0,0,0,39191,
700,Shepherd's Bush (Cen,Early ,0,284,6,0,18,0,515,0,0,0,160,0,0,0,0,0,982,
700,Shepherd's Bush (Cen,AM peak,0,2620,69,1,43,90,5362,2,0,54,649,0,0,0,0,0,8889,
