 RODS report2b created at 13:27:32 on 29-03-2017,,,,,,
 based on survey data up to 2016 and reconciled to Autumn 2016 counts,,,,,,
,,,,,,
 Report 2b - Analysis of distance by ticket type and exit station,,,,,,
 NLC,Station name,Time period,Ticket Type,Total passengers,Total passenger kilometres,Average journey length (kms)
695,St. James's Park    ,Midday      ,Periods             ,1637,8917.04,5.45
695,St. James's Park    ,Midday      ,All Permits         ,1063,7833.42,7.37
695,St. James's Park    ,Midday      ,Not Stated/Other    ,220,2246.02,10.21
695,St. James's Park    ,Midday      ,     Total all types,7615,50122.29,6.58
695,St. James's Park    ,PM Peak     ,Daily (inc T/Card)  ,1163,9126.95,7.85
695,St. James's Park    ,PM Peak     ,Weekly              ,317,3036.1,9.57
695,St. James's Park    ,PM Peak     ,Periods             ,509,3011.92,5.91
695,St. James's Park    ,PM Peak     ,All Permits         ,391,3331.85,8.53
695,St. James's Park    ,PM Peak     ,Not Stated/Other    ,206,1799.84,8.74
695,St. James's Park    ,PM Peak     ,     Total all types,2586,20306.66,7.85
695,St. James's Park    ,Evening     ,Daily (inc T/Card)  ,521,2215.25,4.25
695,St. James's Park    ,Evening     ,Weekly              ,73,459.3,6.31
695,St. James's Park    ,Evening     ,Periods             ,201,1274.42,6.35
695,St. James's Park    ,Evening     ,All Permits         ,69,402.13,5.84
695,St. James's Park    ,Evening     ,Not Stated/Other    ,37,489.72,13.14
695,St. James's Park    ,Evening     ,     Total all types,901,4840.82,5.37
695,St. James's Park    ,Late        ,Daily (inc T/Card)  ,140,594.13,4.26
695,St. James's Park    ,Late        ,Weekly              ,36,362.03,10.08
695,St. James's Park    ,Late        ,Periods             ,34,119.63,3.56
695,St. James's Park    ,Late        ,All Permits         ,12,183.36,15.32
695,St. James's Park    ,Late        ,Not Stated/Other    ,88,867.44,9.81
695,St. James's Park    ,Late        ,     Total all types,309,2126.59,6.87
695,St. James's Park    ,   Total day,Daily (inc T/Card)  ,10414,75840.29,7.28
695,St. James's Park    ,   Total day,Weekly              ,3820,29889.33,7.82
695,St. James's Park    ,   Total day,Periods             ,7364,54385.2,7.39
695,St. James's Park    ,   Total day,All Permits         ,2147,16855.14,7.85
695,St. James's Park    ,   Total day,Not Stated/Other    ,3044,35062.16,11.52
695,St. James's Park    ,   Total day,     Total all types,26789,212032.13,7.91
696,St. John's Wood     ,Early       ,Periods             ,1,4.78,9.09
696,St. John's Wood     ,Early       ,Not Stated/Other    ,515,6632.36,12.87
696,St. John's Wood     ,Early       ,     Total all types,516,6637.14,12.87
696,St. John's Wood     ,AM peak     ,Daily (inc T/Card)  ,1267,10620.83,8.38
696,St. John's Wood     ,AM peak     ,Weekly              ,861,11319.37,13.15
696,St. John's Wood     ,AM peak     ,Periods             ,967,11332.46,11.72
696,St. John's Wood     ,AM peak     ,All Permits         ,66,610.45,9.31
696,St. John's Wood     ,AM peak     ,Not Stated/Other    ,770,9678.94,12.58
696,St. John's Wood     ,AM peak     ,     Total all types,3930,43562.05,11.09
696,St. John's Wood     ,Midday      ,Daily (inc T/Card)  ,1548,12298.48,7.94
696,St. John's Wood     ,Midday      ,Weekly              ,429,4540.88,10.6
696,St. John's Wood     ,Midday      ,Periods             ,494,3604.83,7.29
696,St. John's Wood     ,Midday      ,All Permits         ,337,2592.7,7.7
696,St. John's Wood     ,Midday      ,Not Stated/Other    ,248,2324.61,9.37
696,St. John's Wood     ,Midday      ,     Total all types,3056,25361.5,8.3
696,St. John's Wood     ,PM Peak     ,Daily (inc T/Card)  ,917,9256.46,10.09
696,St. John's Wood     ,PM Peak     ,Weekly              ,402,5480.79,13.63
696,St. John's Wood     ,PM Peak     ,Periods             ,632,5388.69,8.52
696,St. John's Wood     ,PM Peak     ,All Permits         ,234,2538.01,10.85
696,St. John's Wood     ,PM Peak     ,Not Stated/Other    ,456,4240.76,9.29
696,St. John's Wood     ,PM Peak     ,     Total all types,2642,26904.71,10.18
696,St. John's Wood     ,Evening     ,Daily (inc T/Card)  ,628,4766.27,7.59
696,St. John's Wood     ,Evening     ,Weekly              ,279,2126.21,7.62
696,St. John's Wood     ,Evening     ,Periods             ,734,6816.67,9.29
696,St. John's Wood     ,Evening     ,All Permits         ,39,302.98,7.79
696,St. John's Wood     ,Evening     ,Not Stated/Other    ,63,449.13,7.1
696,St. John's Wood     ,Evening     ,     Total all types,1743,14461.26,8.3
696,St. John's Wood     ,Late        ,Daily (inc T/Card)  ,231,1518.74,6.58
696,St. John's Wood     ,Late        ,Weekly              ,139,1019.54,7.33
696,St. John's Wood     ,Late        ,Periods             ,120,754.61,6.26
696,St. John's Wood     ,Late        ,All Permits         ,26,312.3,12.21
696,St. John's Wood     ,Late        ,Not Stated/Other    ,182,2020.75,11.12
696,St. John's Wood     ,Late        ,     Total all types,698,5625.94,8.06
696,St. John's Wood     ,   Total day,Daily (inc T/Card)  ,4592,38460.78,8.38
696,St. John's Wood     ,   Total day,Weekly              ,2110,24486.79,11.61
696,St. John's Wood     ,   Total day,Periods             ,2948,27902.04,9.46
696,St. John's Wood     ,   Total day,All Permits         ,701,6356.44,9.07
696,St. John's Wood     ,   Total day,Not Stated/Other    ,2234,25346.55,11.34
696,St. John's Wood     ,   Total day,     Total all types,12585,122552.6,9.74
697,St. Paul's          ,Early       ,Not Stated/Other    ,1251,14431.81,11.53
697,St. Paul's          ,Early       ,     Total all types,1251,14431.81,11.53
697,St. Paul's          ,AM peak     ,Daily (inc T/Card)  ,5767,62063.81,10.76
697,St. Paul's          ,AM peak     ,Weekly              ,2757,29015.81,10.52
697,St. Paul's          ,AM peak     ,Periods             ,4620,48163.34,10.42
697,St. Paul's          ,AM peak     ,All Permits         ,249,2425.01,9.75
697,St. Paul's          ,AM peak     ,Not Stated/Other    ,2332,31275.73,13.41
697,St. Paul's          ,AM peak     ,     Total all types,15725,172943.7,11
697,St. Paul's          ,Midday      ,Daily (inc T/Card)  ,4324,28306.3,6.55
697,St. Paul's          ,Midday      ,Weekly              ,1972,8666.3,4.39
697,St. Paul's          ,Midday      ,Periods             ,2056,8149.78,3.96
697,St. Paul's          ,Midday      ,All Permits         ,486,4042.84,8.31
697,St. Paul's          ,Midday      ,Not Stated/Other    ,571,4245.6,7.43
697,St. Paul's          ,Midday      ,     Total all types,9410,53410.82,5.68
697,St. Paul's          ,PM Peak     ,Daily (inc T/Card)  ,1651,10184.91,6.17
697,St. Paul's          ,PM Peak     ,Weekly              ,667,4384.9,6.57
697,St. Paul's          ,PM Peak     ,Periods             ,442,2347.65,5.31
697,St. Paul's          ,PM Peak     ,All Permits         ,577,4800.71,8.32
697,St. Paul's          ,PM Peak     ,Not Stated/Other    ,170,943.4,5.55
697,St. Paul's          ,PM Peak     ,     Total all types,3507,22661.57,6.46
697,St. Paul's          ,Evening     ,Daily (inc T/Card)  ,573,4486.3,7.84
697,St. Paul's          ,Evening     ,Weekly              ,33,196.7,5.91
697,St. Paul's          ,Evening     ,Periods             ,141,977.58,6.95
697,St. Paul's          ,Evening     ,All Permits         ,9,37.73,4.35
697,St. Paul's          ,Evening     ,Not Stated/Other    ,237,955.96,4.04
697,St. Paul's          ,Evening     ,     Total all types,992,6654.27,6.71
697,St. Paul's          ,Late        ,Daily (inc T/Card)  ,77,227.5,2.94
697,St. Paul's          ,Late        ,Weekly              ,238,1883.77,7.9
697,St. Paul's          ,Late        ,Periods             ,17,62.07,3.72
697,St. Paul's          ,Late        ,Not Stated/Other    ,7,37.54,5.43
697,St. Paul's          ,Late        ,     Total all types,339,2210.88,6.51
697,St. Paul's          ,   Total day,Daily (inc T/Card)  ,12391,105268.82,8.5
697,St. Paul's          ,   Total day,Weekly              ,5669,44147.48,7.79
697,St. Paul's          ,   Total day,Periods             ,7276,59700.42,8.21
697,St. Paul's          ,   Total day,All Permits         ,1320,11306.29,8.56
697,St. Paul's          ,   Total day,Not Stated/Other    ,4569,51890.04,11.36
697,St. Paul's          ,   Total day,     Total all types,31225,272313.06,8.72
713,Stamford Brook      ,Early       ,Not Stated/Other    ,36,646.5,17.82
713,Stamford Brook      ,Early       ,     Total all types,36,646.5,17.82
713,Stamford Brook      ,AM peak     ,Daily (inc T/Card)  ,253,2116.39,8.37
713,Stamford Brook      ,AM peak     ,Weekly              ,238,2628.75,11.04
713,Stamford Brook      ,AM peak     ,Periods             ,243,2739.17,11.26
713,Stamford Brook      ,AM peak     ,All Permits         ,19,35.57,1.86
713,Stamford Brook      ,AM peak     ,Not Stated/Other    ,80,798.22,10.01
713,Stamford Brook      ,AM peak     ,     Total all types,833,8318.1,9.98
713,Stamford Brook      ,Midday      ,Daily (inc T/Card)  ,322,3493.63,10.86
713,Stamford Brook      ,Midday      ,Weekly              ,94,1085.95,11.57
713,Stamford Brook      ,Midday      ,Periods             ,148,1835.17,12.37
713,Stamford Brook      ,Midday      ,All Permits         ,141,845.5,5.99
713,Stamford Brook      ,Midday      ,Not Stated/Other    ,17,336.83,19.54
713,Stamford Brook      ,Midday      ,     Total all types,722,7597.08,10.52
713,Stamford Brook      ,PM Peak     ,Daily (inc T/Card)  ,595,5353.85,8.99
713,Stamford Brook      ,PM Peak     ,Weekly              ,283,2766.52,9.78
713,Stamford Brook      ,PM Peak     ,Periods             ,326,3385.78,10.39
713,Stamford Brook      ,PM Peak     ,All Permits         ,100,836.74,8.35
713,Stamford Brook      ,PM Peak     ,Not Stated/Other    ,24,224.2,9.42
713,Stamford Brook      ,PM Peak     ,     Total all types,1328,12567.09,9.46
713,Stamford Brook      ,Evening     ,Daily (inc T/Card)  ,356,3018.52,8.47
713,Stamford Brook      ,Evening     ,Weekly              ,213,1884.31,8.86
713,Stamford Brook      ,Evening     ,Periods             ,191,2027.3,10.63
713,Stamford Brook      ,Evening     ,All Permits         ,8,35.57,4.58
713,Stamford Brook      ,Evening     ,Not Stated/Other    ,105,960.72,9.13
713,Stamford Brook      ,Evening     ,     Total all types,873,7926.42,9.08
713,Stamford Brook      ,Late        ,Daily (inc T/Card)  ,135,1397.17,10.33
713,Stamford Brook      ,Late        ,Weekly              ,44,447.11,10.16
713,Stamford Brook      ,Late        ,Periods             ,54,467.41,8.6
713,Stamford Brook      ,Late        ,All Permits         ,18,195.52,10.67
713,Stamford Brook      ,Late        ,Not Stated/Other    ,128,1308.78,10.24
713,Stamford Brook      ,Late        ,     Total all types,380,3815.99,10.05
713,Stamford Brook      ,   Total day,Daily (inc T/Card)  ,1662,15379.56,9.25
713,Stamford Brook      ,   Total day,Weekly              ,872,8812.64,10.11
713,Stamford Brook      ,   Total day,Periods             ,962,10454.83,10.86
713,Stamford Brook      ,   Total day,All Permits         ,286,1948.9,6.8
713,Stamford Brook      ,   Total day,Not Stated/Other    ,390,4275.25,10.96
713,Stamford Brook      ,   Total day,     Total all types,4173,40871.18,9.8
714,Stanmore            ,Early       ,Not Stated/Other    ,133,903.98,6.82
714,Stanmore            ,Early       ,     Total all types,133,903.98,6.82
714,Stanmore            ,AM peak     ,Daily (inc T/Card)  ,396,3285.78,8.29
714,Stanmore            ,AM peak     ,Weekly              ,170,2127.77,12.51
714,Stanmore            ,AM peak     ,Periods             ,298,4580.95,15.37
714,Stanmore            ,AM peak     ,All Permits         ,10,172.25,17.91
714,Stanmore            ,AM peak     ,Not Stated/Other    ,108,1802.6,16.73
714,Stanmore            ,AM peak     ,     Total all types,982,11969.35,12.19
714,Stanmore            ,Midday      ,Daily (inc T/Card)  ,597,12188.99,20.42
714,Stanmore            ,Midday      ,Weekly              ,109,1187.34,10.86
714,Stanmore            ,Midday      ,Periods             ,173,3816.22,22.11
714,Stanmore            ,Midday      ,All Permits         ,161,2704.54,16.84
714,Stanmore            ,Midday      ,Not Stated/Other    ,48,995.13,20.78
714,Stanmore            ,Midday      ,     Total all types,1087,20892.22,19.21
714,Stanmore            ,PM Peak     ,Daily (inc T/Card)  ,1353,28382.87,20.98
714,Stanmore            ,PM Peak     ,Weekly              ,280,2904.01,10.38
714,Stanmore            ,PM Peak     ,Periods             ,339,6994.05,20.65
714,Stanmore            ,PM Peak     ,All Permits         ,258,5074.75,19.66
714,Stanmore            ,PM Peak     ,Not Stated/Other    ,13,96.16,7.46
714,Stanmore            ,PM Peak     ,     Total all types,2242,43451.84,19.38
714,Stanmore            ,Evening     ,Daily (inc T/Card)  ,917,18724.04,20.41
714,Stanmore            ,Evening     ,Weekly              ,100,1274.4,12.78
714,Stanmore            ,Evening     ,Periods             ,295,5856.99,19.87
714,Stanmore            ,Evening     ,All Permits         ,4,123.98,32.96
714,Stanmore            ,Evening     ,Not Stated/Other    ,78,1285.23,16.47
714,Stanmore            ,Evening     ,     Total all types,1394,27264.64,19.56
714,Stanmore            ,Late        ,Daily (inc T/Card)  ,326,7363.65,22.57
714,Stanmore            ,Late        ,Weekly              ,1,19.51,23.17
714,Stanmore            ,Late        ,Periods             ,94,2036.78,21.78
714,Stanmore            ,Late        ,Not Stated/Other    ,204,4069.78,19.98
714,Stanmore            ,Late        ,     Total all types,624,13489.72,21.61
714,Stanmore            ,   Total day,Daily (inc T/Card)  ,3590,69945.33,19.48
714,Stanmore            ,   Total day,Weekly              ,660,7513.03,11.39
714,Stanmore            ,   Total day,Periods             ,1198,23284.99,19.44
714,Stanmore            ,   Total day,All Permits         ,432,8075.52,18.69
714,Stanmore            ,   Total day,Not Stated/Other    ,583,9152.88,15.7
714,Stanmore            ,   Total day,     Total all types,6462,117971.75,18.26
715,Stepney Green       ,Early       ,Not Stated/Other    ,248,1608.94,6.5
715,Stepney Green       ,Early       ,     Total all types,248,1608.94,6.5
715,Stepney Green       ,AM peak     ,Daily (inc T/Card)  ,609,4969.28,8.16
715,Stepney Green       ,AM peak     ,Weekly              ,548,5676.1,10.35
715,Stepney Green       ,AM peak     ,Periods             ,586,3731.57,6.36
715,Stepney Green       ,AM peak     ,All Permits         ,7,24.03,3.66
715,Stepney Green       ,AM peak     ,Not Stated/Other    ,365,3876.64,10.61
715,Stepney Green       ,AM peak     ,     Total all types,2115,18277.62,8.64
715,Stepney Green       ,Midday      ,Daily (inc T/Card)  ,1017,8641.35,8.5
715,Stepney Green       ,Midday      ,Weekly              ,347,2075.69,5.97
715,Stepney Green       ,Midday      ,Periods             ,563,3193.71,5.67
715,Stepney Green       ,Midday      ,All Permits         ,252,1973.07,7.82
715,Stepney Green       ,Midday      ,Not Stated/Other    ,477,3798.32,7.96
715,Stepney Green       ,Midday      ,     Total all types,2657,19682.14,7.41
715,Stepney Green       ,PM Peak     ,Daily (inc T/Card)  ,356,3719.79,10.45
715,Stepney Green       ,PM Peak     ,Weekly              ,148,763.36,5.16
715,Stepney Green       ,PM Peak     ,Periods             ,198,1303.33,6.57
715,Stepney Green       ,PM Peak     ,All Permits         ,102,495.27,4.88
715,Stepney Green       ,PM Peak     ,Not Stated/Other    ,1992,10274.89,5.16
715,Stepney Green       ,PM Peak     ,     Total all types,2796,16556.64,5.92
715,Stepney Green       ,Evening     ,Daily (inc T/Card)  ,402,3135.9,7.8
715,Stepney Green       ,Evening     ,Weekly              ,411,2805.57,6.83
715,Stepney Green       ,Evening     ,Periods             ,333,2285.58,6.87
715,Stepney Green       ,Evening     ,All Permits         ,13,199.46,14.86
715,Stepney Green       ,Evening     ,Not Stated/Other    ,540,4170.73,7.72
715,Stepney Green       ,Evening     ,     Total all types,1699,12597.24,7.41
715,Stepney Green       ,Late        ,Daily (inc T/Card)  ,149,1173.24,7.89
715,Stepney Green       ,Late        ,Weekly              ,39,272.1,7.04
715,Stepney Green       ,Late        ,Periods             ,100,951.08,9.55
715,Stepney Green       ,Late        ,All Permits         ,5,33.87,7.38
715,Stepney Green       ,Late        ,Not Stated/Other    ,510,3374.99,6.61
715,Stepney Green       ,Late        ,     Total all types,802,5805.28,7.24
715,Stepney Green       ,   Total day,Daily (inc T/Card)  ,2532,21639.56,8.55
715,Stepney Green       ,   Total day,Weekly              ,1493,11592.82,7.77
715,Stepney Green       ,   Total day,Periods             ,1780,11465.27,6.44
715,Stepney Green       ,   Total day,All Permits         ,378,2725.7,7.2
715,Stepney Green       ,   Total day,Not Stated/Other    ,4132,27104.51,6.56
715,Stepney Green       ,   Total day,     Total all types,10316,74527.86,7.22
716,Stockwell           ,Early       ,Not Stated/Other    ,204,2220.34,10.86
716,Stockwell           ,Early       ,     Total all types,204,2220.34,10.86
716,Stockwell           ,AM peak     ,Daily (inc T/Card)  ,778,7092.54,9.12
716,Stockwell           ,AM peak     ,Weekly              ,272,3217.45,11.83
716,Stockwell           ,AM peak     ,Periods             ,317,2791.97,8.82
716,Stockwell           ,AM peak     ,All Permits         ,94,828.68,8.77
716,Stockwell           ,AM peak     ,Not Stated/Other    ,158,1805.6,11.44
716,Stockwell           ,AM peak     ,     Total all types,1618,15736.24,9.72
716,Stockwell           ,Midday      ,Daily (inc T/Card)  ,1179,9574.98,8.12
716,Stockwell           ,Midday      ,Weekly              ,799,6443.46,8.06
716,Stockwell           ,Midday      ,Periods             ,375,2156.1,5.74
716,Stockwell           ,Midday      ,All Permits         ,338,2449.5,7.24
716,Stockwell           ,Midday      ,Not Stated/Other    ,78,953.16,12.17
716,Stockwell           ,Midday      ,     Total all types,2770,21577.2,7.79
716,Stockwell           ,PM Peak     ,Daily (inc T/Card)  ,1016,8216.93,8.09
716,Stockwell           ,PM Peak     ,Weekly              ,1180,7832.62,6.64
716,Stockwell           ,PM Peak     ,Periods             ,1868,12697.01,6.8
716,Stockwell           ,PM Peak     ,All Permits         ,183,1003.7,5.49
716,Stockwell           ,PM Peak     ,Not Stated/Other    ,996,5595.96,5.62
716,Stockwell           ,PM Peak     ,     Total all types,5243,35346.22,6.74
716,Stockwell           ,Evening     ,Daily (inc T/Card)  ,1166,7763.6,6.66
716,Stockwell           ,Evening     ,Weekly              ,590,3907.24,6.63
716,Stockwell           ,Evening     ,Periods             ,1070,6425.06,6
716,Stockwell           ,Evening     ,All Permits         ,126,878.87,7
716,Stockwell           ,Evening     ,Not Stated/Other    ,1011,5704.16,5.64
716,Stockwell           ,Evening     ,     Total all types,3962,24678.93,6.23
716,Stockwell           ,Late        ,Daily (inc T/Card)  ,233,1690.04,7.25
716,Stockwell           ,Late        ,Weekly              ,356,2801.82,7.87
716,Stockwell           ,Late        ,Periods             ,394,2429.49,6.16
716,Stockwell           ,Late        ,All Permits         ,43,360.34,8.37
716,Stockwell           ,Late        ,Not Stated/Other    ,1004,6328.89,6.3
716,Stockwell           ,Late        ,     Total all types,2031,13610.58,6.7
716,Stockwell           ,   Total day,Daily (inc T/Card)  ,4371,34338.09,7.86
716,Stockwell           ,   Total day,Weekly              ,3197,24202.59,7.57
716,Stockwell           ,   Total day,Periods             ,4024,26499.63,6.59
716,Stockwell           ,   Total day,All Permits         ,784,5521.09,7.04
716,Stockwell           ,   Total day,Not Stated/Other    ,3452,22608.11,6.55
716,Stockwell           ,   Total day,     Total all types,15828,113169.51,7.15
717,Stonebridge Park    ,Early       ,Daily (inc T/Card)  ,1,3.18,2.56
717,Stonebridge Park    ,Early       ,Not Stated/Other    ,71,348.31,4.89
717,Stonebridge Park    ,Early       ,     Total all types,73,351.49,4.85
717,Stonebridge Park    ,AM peak     ,Daily (inc T/Card)  ,127,1269.68,10.01
717,Stonebridge Park    ,AM peak     ,Weekly              ,94,311.25,3.32
717,Stonebridge Park    ,AM peak     ,Periods             ,91,1233.75,13.53
717,Stonebridge Park    ,AM peak     ,All Permits         ,27,181.3,6.74
717,Stonebridge Park    ,AM peak     ,Not Stated/Other    ,121,1824.01,15.1
717,Stonebridge Park    ,AM peak     ,     Total all types,459,4819.99,10.49
717,Stonebridge Park    ,Midday      ,Daily (inc T/Card)  ,302,2308.59,7.65
717,Stonebridge Park    ,Midday      ,Weekly              ,129,965.03,7.48
717,Stonebridge Park    ,Midday      ,Periods             ,94,1768.52,18.88
717,Stonebridge Park    ,Midday      ,All Permits         ,146,212.71,1.45
717,Stonebridge Park    ,Midday      ,Not Stated/Other    ,114,675.97,5.95
717,Stonebridge Park    ,Midday      ,     Total all types,784,5930.82,7.56
717,Stonebridge Park    ,PM Peak     ,Daily (inc T/Card)  ,388,4232.35,10.9
717,Stonebridge Park    ,PM Peak     ,Weekly              ,187,782.81,4.19
717,Stonebridge Park    ,PM Peak     ,Periods             ,209,1923.8,9.19
717,Stonebridge Park    ,PM Peak     ,All Permits         ,16,162.67,10.22
717,Stonebridge Park    ,PM Peak     ,Not Stated/Other    ,350,6087.24,17.41
717,Stonebridge Park    ,PM Peak     ,     Total all types,1150,13188.87,11.47
717,Stonebridge Park    ,Evening     ,Daily (inc T/Card)  ,202,1220.56,6.04
717,Stonebridge Park    ,Evening     ,Weekly              ,129,2169.27,16.84
717,Stonebridge Park    ,Evening     ,Periods             ,311,2558.77,8.23
717,Stonebridge Park    ,Evening     ,All Permits         ,6,95.77,16.5
717,Stonebridge Park    ,Evening     ,Not Stated/Other    ,94,1989.43,21.15
717,Stonebridge Park    ,Evening     ,     Total all types,742,8033.8,10.83
717,Stonebridge Park    ,Late        ,Daily (inc T/Card)  ,5,68.99,14.69
717,Stonebridge Park    ,Late        ,Weekly              ,13,323.53,24.59
717,Stonebridge Park    ,Late        ,Periods             ,48,588.77,12.19
717,Stonebridge Park    ,Late        ,Not Stated/Other    ,214,2438.91,11.4
717,Stonebridge Park    ,Late        ,     Total all types,280,3422.76,12.21
717,Stonebridge Park    ,   Total day,Daily (inc T/Card)  ,1025,9103.35,8.88
717,Stonebridge Park    ,   Total day,Weekly              ,551,4551.89,8.25
717,Stonebridge Park    ,   Total day,Periods             ,753,8073.61,10.72
717,Stonebridge Park    ,   Total day,All Permits         ,195,655.01,3.36
717,Stonebridge Park    ,   Total day,Not Stated/Other    ,963,13363.87,13.87
717,Stonebridge Park    ,   Total day,     Total all types,3488,35747.73,10.25
719,Stratford           ,Early       ,Daily (inc T/Card)  ,2,20.76,11.16
719,Stratford           ,Early       ,Periods             ,23,211.79,9.07
719,Stratford           ,Early       ,All Permits         ,10,120.67,12.03
719,Stratford           ,Early       ,Not Stated/Other    ,3190,27075.89,8.49
719,Stratford           ,Early       ,     Total all types,3225,27429.12,8.5
719,Stratford           ,AM peak     ,Daily (inc T/Card)  ,7086,61637.6,8.7
719,Stratford           ,AM peak     ,Weekly              ,4869,42177.36,8.66
719,Stratford           ,AM peak     ,Periods             ,4328,39049.34,9.02
719,Stratford           ,AM peak     ,All Permits         ,663,5219.16,7.87
719,Stratford           ,AM peak     ,Not Stated/Other    ,3900,51566.58,13.22
719,Stratford           ,AM peak     ,     Total all types,20846,199650.05,9.58
719,Stratford           ,Midday      ,Daily (inc T/Card)  ,12471,130768.9,10.49
719,Stratford           ,Midday      ,Weekly              ,6427,55730.54,8.67
719,Stratford           ,Midday      ,Periods             ,3829,35445.43,9.26
719,Stratford           ,Midday      ,All Permits         ,2346,16925.19,7.21
719,Stratford           ,Midday      ,Not Stated/Other    ,6823,70857.84,10.38
719,Stratford           ,Midday      ,     Total all types,31897,309727.91,9.71
719,Stratford           ,PM Peak     ,Daily (inc T/Card)  ,12708,133493.44,10.5
719,Stratford           ,PM Peak     ,Weekly              ,9469,100454.04,10.61
719,Stratford           ,PM Peak     ,Periods             ,11751,109920.73,9.35
719,Stratford           ,PM Peak     ,All Permits         ,1594,10733.33,6.73
719,Stratford           ,PM Peak     ,Not Stated/Other    ,7044,85289.37,12.11
719,Stratford           ,PM Peak     ,     Total all types,42566,439890.91,10.33
719,Stratford           ,Evening     ,Daily (inc T/Card)  ,4988,44603.78,8.94
719,Stratford           ,Evening     ,Weekly              ,5062,54399.71,10.75
719,Stratford           ,Evening     ,Periods             ,5137,52092.23,10.14
719,Stratford           ,Evening     ,All Permits         ,371,3098.12,8.35
719,Stratford           ,Evening     ,Not Stated/Other    ,1742,17773.69,10.2
719,Stratford           ,Evening     ,     Total all types,17300,171967.53,9.94
719,Stratford           ,Late        ,Daily (inc T/Card)  ,1463,14454.12,9.88
719,Stratford           ,Late        ,Weekly              ,1083,10239.36,9.46
719,Stratford           ,Late        ,Periods             ,1455,20161.99,13.86
719,Stratford           ,Late        ,All Permits         ,133,1364.48,10.24
719,Stratford           ,Late        ,Not Stated/Other    ,3056,35096.48,11.49
719,Stratford           ,Late        ,     Total all types,7190,81316.43,11.31
719,Stratford           ,   Total day,Daily (inc T/Card)  ,38718,384978.59,9.94
719,Stratford           ,   Total day,Weekly              ,26909,263001.03,9.77
719,Stratford           ,   Total day,Periods             ,26523,256881.52,9.69
719,Stratford           ,   Total day,All Permits         ,5118,37460.95,7.32
719,Stratford           ,   Total day,Not Stated/Other    ,25755,287659.84,11.17
719,Stratford           ,   Total day,     Total all types,123024,*********,10
720,Sudbury Hill        ,Early       ,Not Stated/Other    ,37,97.95,2.68
720,Sudbury Hill        ,Early       ,     Total all types,37,97.95,2.68
720,Sudbury Hill        ,AM peak     ,Daily (inc T/Card)  ,132,1357.13,10.27
720,Sudbury Hill        ,AM peak     ,Weekly              ,91,693.64,7.59
720,Sudbury Hill        ,AM peak     ,Periods             ,125,2023.36,16.24
720,Sudbury Hill        ,AM peak     ,All Permits         ,13,63,4.97
720,Sudbury Hill        ,AM peak     ,Not Stated/Other    ,55,146.46,2.65
720,Sudbury Hill        ,AM peak     ,     Total all types,416,4283.59,10.3
720,Sudbury Hill        ,Midday      ,Daily (inc T/Card)  ,140,1971.48,14.1
720,Sudbury Hill        ,Midday      ,Weekly              ,178,1915.83,10.74
720,Sudbury Hill        ,Midday      ,Periods             ,167,1458.55,8.73
720,Sudbury Hill        ,Midday      ,All Permits         ,110,1069.93,9.77
720,Sudbury Hill        ,Midday      ,Not Stated/Other    ,66,299.6,4.51
720,Sudbury Hill        ,Midday      ,     Total all types,661,6715.39,10.15
720,Sudbury Hill        ,PM Peak     ,Daily (inc T/Card)  ,541,8121.06,15.02
720,Sudbury Hill        ,PM Peak     ,Weekly              ,206,3503.44,17.04
720,Sudbury Hill        ,PM Peak     ,Periods             ,407,7612.32,18.71
720,Sudbury Hill        ,PM Peak     ,All Permits         ,138,1974.25,14.32
720,Sudbury Hill        ,PM Peak     ,Not Stated/Other    ,69,1054.86,15.22
720,Sudbury Hill        ,PM Peak     ,     Total all types,1360,22265.93,16.37
720,Sudbury Hill        ,Evening     ,Daily (inc T/Card)  ,424,5020.2,11.85
720,Sudbury Hill        ,Evening     ,Weekly              ,1,13.23,21.07
720,Sudbury Hill        ,Evening     ,Periods             ,122,2430.76,19.97
720,Sudbury Hill        ,Evening     ,All Permits         ,16,74.31,4.61
720,Sudbury Hill        ,Evening     ,Not Stated/Other    ,1,4.29,3.21
720,Sudbury Hill        ,Evening     ,     Total all types,563,7542.79,13.39
720,Sudbury Hill        ,Late        ,Daily (inc T/Card)  ,92,1771.83,19.17
720,Sudbury Hill        ,Late        ,Weekly              ,32,500.11,15.45
720,Sudbury Hill        ,Late        ,Periods             ,7,159.04,21.36
720,Sudbury Hill        ,Late        ,Not Stated/Other    ,51,556.93,10.87
720,Sudbury Hill        ,Late        ,     Total all types,183,2987.91,16.28
720,Sudbury Hill        ,   Total day,Daily (inc T/Card)  ,1328,18241.7,13.73
720,Sudbury Hill        ,   Total day,Weekly              ,508,6626.25,13.04
720,Sudbury Hill        ,   Total day,Periods             ,828,13684.03,16.53
720,Sudbury Hill        ,   Total day,All Permits         ,276,3181.49,11.52
720,Sudbury Hill        ,   Total day,Not Stated/Other    ,280,2160.09,7.71
720,Sudbury Hill        ,   Total day,     Total all types,3221,43893.56,13.63
721,Sudbury Town        ,Early       ,Not Stated/Other    ,38,169.28,4.46
721,Sudbury Town        ,Early       ,     Total all types,38,169.28,4.46
721,Sudbury Town        ,AM peak     ,Daily (inc T/Card)  ,36,239.98,6.71
721,Sudbury Town        ,AM peak     ,Weekly              ,43,256.48,6.03
