NLC,Station name,Time period,all modes,Work,Home,Home    ,Work    ,Shop    ,Education     ,Tourist ,Hotel   ,Other   ,Unknown/Not Given   ,Home    ,Work    ,Shop    ,Education     ,Tourist ,Hotel   ,Other   ,Unknown/Not Given
672,Parsons Green ,Early ,415,27,0,27,0,0,0,0,0,2,385,0,27,0,0,0,0,2,385
672,Parsons Green ,AM peak     ,4418,3420,26,3836,232,0,10,0,62,28,249,34,3717,3,194,0,0,222,248
672,Parsons Green ,Midday,2616,500,212,1129,565,9,180,91,62,270,310,506,714,370,238,33,0,443,310
672,Parsons Green ,PM Peak     ,2810,99,1259,473,1516,0,253,0,24,421,123,1797,241,0,57,0,0,519,196
672,Parsons Green ,Evening     ,827,7,209,105,232,0,0,0,0,451,39,404,26,14,0,0,25,344,14
672,Parsons Green ,Late  ,251,0,9,0,9,0,0,0,0,175,67,179,0,0,0,0,6,0,67
672,Parsons Green ,   Total day,11337,4053,1715,5571,2554,9,443,91,148,1346,1174,2920,4726,387,489,33,31,1530,1221
673,Perivale,Early ,546,0,0,0,0,0,0,0,0,0,546,0,0,0,0,0,0,0,546
673,Perivale,AM peak     ,1673,1301,1,1543,38,0,0,0,0,50,42,1,1373,14,126,0,15,103,42
673,Perivale,Midday,852,268,8,566,108,0,0,0,0,141,37,122,298,34,202,9,0,151,37
673,Perivale,PM Peak     ,696,12,429,62,626,0,0,0,0,0,8,429,76,0,50,0,0,133,8
673,Perivale,Evening     ,191,48,56,83,64,0,0,0,0,19,25,76,48,0,0,0,0,43,25
673,Perivale,Late  ,51,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,51
673,Perivale,   Total day,4009,1629,494,2254,836,0,0,0,0,211,709,627,1794,48,378,9,15,430,709
674,Piccadilly Circus   ,Early ,188,0,2,0,2,0,0,0,0,0,186,2,0,0,0,0,0,0,186
674,Piccadilly Circus   ,AM peak     ,1248,399,198,624,511,0,35,5,54,14,5,232,749,6,16,5,0,107,133
674,Piccadilly Circus   ,Midday,13164,154,2373,608,5320,2390,275,347,482,2745,998,4966,3007,743,202,642,238,2239,1127
674,Piccadilly Circus   ,PM Peak     ,19755,76,9194,1014,10912,1052,257,1265,96,3075,2084,12268,470,259,142,204,1093,2797,2521
674,Piccadilly Circus   ,Evening     ,13703,96,5642,231,6147,943,148,111,245,4246,1632,10195,325,45,86,88,672,640,1651
674,Piccadilly Circus   ,Late  ,9303,0,981,77,1059,191,0,89,39,4237,3610,4376,49,6,0,115,918,181,3658
674,Piccadilly Circus   ,   Total day,57361,725,18391,2554,23951,4577,714,1817,916,14317,8514,32039,4601,1059,447,1054,2922,5964,9276
776,Pimlico ,Early ,335,0,0,0,0,0,0,0,0,0,335,0,0,0,0,0,0,0,335
776,Pimlico ,AM peak     ,4085,3136,83,3642,192,0,27,0,183,41,0,92,3409,0,190,1,11,351,31
776,Pimlico ,Midday,5230,500,478,1996,1443,17,283,0,545,945,2,1289,1075,504,335,157,304,1501,65
776,Pimlico ,PM Peak     ,7170,81,4398,592,5400,0,219,38,60,821,39,4990,224,171,77,62,342,1164,139
776,Pimlico ,Evening     ,1996,37,1001,163,1144,0,79,0,17,592,0,1512,73,0,6,0,48,353,4
776,Pimlico ,Late  ,507,0,132,0,174,0,0,0,10,287,35,395,36,0,0,0,3,32,41
776,Pimlico ,   Total day,19323,3754,6092,6393,8353,17,608,38,816,2687,412,8277,4817,676,608,221,708,3401,616
675,Pinner  ,Early ,423,90,0,90,0,0,0,0,0,0,334,0,90,0,0,0,0,0,334
675,Pinner  ,AM peak     ,3175,2587,44,2883,74,2,20,0,140,33,22,188,2662,27,46,18,16,176,42
675,Pinner  ,Midday,963,185,11,703,38,37,42,0,68,65,10,107,221,16,124,7,114,277,97
675,Pinner  ,PM Peak     ,584,70,75,295,99,41,4,3,64,77,0,250,91,7,4,3,2,208,18
675,Pinner  ,Evening     ,152,2,20,21,26,0,0,0,19,20,65,58,2,0,0,0,2,15,75
675,Pinner  ,Late  ,126,0,7,0,7,0,0,0,0,15,105,21,0,0,0,0,0,0,105
675,Pinner  ,   Total day,5423,2934,157,3991,244,80,67,3,292,210,536,624,3065,50,175,28,134,676,670
676,Plaistow,Early ,1379,185,0,185,0,0,0,0,0,0,1194,0,185,0,0,0,0,0,1194
676,Plaistow,AM peak     ,3621,2581,84,3189,152,0,34,0,0,29,217,90,2730,17,427,7,6,259,85
676,Plaistow,Midday,2304,384,359,1474,483,0,0,0,0,54,294,520,525,53,361,0,0,328,517
676,Plaistow,PM Peak     ,1301,278,346,605,478,0,84,0,0,121,11,477,286,17,89,0,43,386,2
676,Plaistow,Evening     ,463,163,66,222,98,0,13,0,16,83,31,163,181,0,0,0,16,72,31
676,Plaistow,Late  ,163,0,0,1,0,0,0,0,0,3,159,3,0,0,0,0,0,1,159
676,Plaistow,   Total day,9231,3591,855,5675,1211,0,132,0,16,290,1906,1253,3907,88,878,7,65,1046,1988
677,Preston Road  ,Early ,829,110,0,116,0,0,0,0,0,0,713,0,110,0,7,0,0,0,713
677,Preston Road  ,AM peak     ,2492,1827,0,2102,150,0,84,0,0,0,157,0,1977,63,202,2,6,26,215
677,Preston Road  ,Midday,1248,172,97,912,120,55,5,0,62,80,14,156,223,212,53,14,89,493,7
677,Preston Road  ,PM Peak     ,575,85,65,328,126,0,5,0,0,101,15,179,146,9,6,0,0,192,44
677,Preston Road  ,Evening     ,205,30,0,120,0,0,0,0,0,3,81,3,30,0,0,0,34,57,81
677,Preston Road  ,Late  ,71,0,0,4,0,0,0,0,0,20,48,20,0,0,0,0,0,4,48
677,Preston Road  ,   Total day,5420,2223,162,3583,396,55,93,0,62,203,1029,358,2484,285,268,16,130,772,1108
678,Putney Bridge ,Early ,316,74,0,74,0,0,0,0,0,0,242,0,74,0,0,0,0,0,242
678,Putney Bridge ,AM peak     ,2747,2119,15,2463,73,0,24,0,98,39,48,26,2271,15,181,24,20,161,49
678,Putney Bridge ,Midday,2028,486,140,1125,348,92,32,3,37,364,27,323,662,228,155,82,20,539,21
678,Putney Bridge ,PM Peak     ,2406,22,919,656,1204,45,134,0,24,332,11,1394,256,80,37,0,20,436,183
678,Putney Bridge ,Evening     ,659,13,283,59,308,0,30,0,0,216,46,526,21,0,0,0,0,95,17
678,Putney Bridge ,Late  ,251,3,98,3,98,0,10,0,2,72,66,182,3,0,0,0,0,0,66
678,Putney Bridge ,   Total day,8407,2717,1455,4381,2032,137,229,3,161,1024,440,2451,3286,323,372,107,60,1230,578
680,Queen's Park  ,Early ,368,0,0,0,0,0,0,0,0,0,368,0,0,0,0,0,0,0,368
680,Queen's Park  ,AM peak     ,4487,2561,23,3074,66,1,62,59,75,1121,29,87,3762,50,149,59,102,194,83
680,Queen's Park  ,Midday,2056,390,136,1513,265,1,78,0,23,131,46,194,539,153,232,44,79,600,215
680,Queen's Park  ,PM Peak     ,1405,205,524,529,801,0,2,0,8,30,35,543,320,32,6,0,146,335,23
680,Queen's Park  ,Evening     ,1153,540,155,550,273,29,3,0,49,178,71,401,651,0,0,0,32,34,35
680,Queen's Park  ,Late  ,226,15,37,29,37,0,0,0,26,83,50,146,15,0,0,0,0,0,64
680,Queen's Park  ,   Total day,9695,3710,875,5694,1442,32,145,59,180,1543,599,1371,5286,235,388,103,360,1163,789
679,Queensbury    ,Early ,2093,0,0,0,0,0,0,0,0,0,2093,0,0,0,0,0,0,0,2093
679,Queensbury    ,AM peak     ,3245,2464,0,2784,147,0,0,0,0,45,270,0,2618,43,275,0,0,55,254
679,Queensbury    ,Midday,1171,337,66,870,112,2,0,0,0,86,101,116,410,149,74,2,0,295,125
679,Queensbury    ,PM Peak     ,686,67,351,110,351,13,0,0,0,4,209,355,67,7,0,0,0,49,209
679,Queensbury    ,Evening     ,313,49,9,59,9,0,0,0,0,71,174,80,49,0,0,0,0,10,174
679,Queensbury    ,Late  ,68,4,0,4,20,0,0,0,0,0,44,0,24,0,0,0,0,0,44
679,Queensbury    ,   Total day,7576,2922,426,3827,638,15,0,0,0,206,2889,551,3168,199,349,2,0,409,2898
681,Queensway     ,Early ,218,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,218
681,Queensway     ,AM peak     ,2995,2293,6,2547,27,0,1,32,344,45,0,7,2436,34,223,30,0,218,47
681,Queensway     ,Midday,3816,297,200,1896,286,168,175,153,657,252,228,715,743,386,680,669,3,511,109
681,Queensway     ,PM Peak     ,2687,9,634,708,876,47,205,86,279,109,377,914,248,13,489,57,0,590,377
681,Queensway     ,Evening     ,1349,120,355,382,397,33,9,0,46,278,204,598,162,53,19,0,0,314,204
681,Queensway     ,Late  ,737,0,318,25,318,0,0,0,0,73,320,392,0,0,0,0,0,25,320
681,Queensway     ,   Total day,11803,2719,1513,5558,1905,248,390,271,1326,757,1348,2625,3589,486,1411,756,3,1658,1276
682,Ravenscourt Park    ,Early ,113,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,113
682,Ravenscourt Park    ,AM peak     ,1422,1046,14,1264,29,7,47,8,10,8,49,36,1118,10,110,13,0,82,52
682,Ravenscourt Park    ,Midday,1328,200,73,635,302,18,131,18,58,166,1,273,288,41,33,219,53,381,39
682,Ravenscourt Park    ,PM Peak     ,1875,109,868,439,1054,7,158,0,0,73,144,1230,203,0,18,27,0,319,77
682,Ravenscourt Park    ,Evening     ,401,3,127,11,143,0,73,0,18,126,29,346,6,0,0,0,1,19,29
682,Ravenscourt Park    ,Late  ,144,0,14,38,14,0,1,0,12,38,41,74,0,0,1,0,12,16,41
682,Ravenscourt Park    ,   Total day,5283,1358,1097,2386,1541,31,410,26,99,411,377,1961,1615,52,161,259,67,817,352
683,Rayners Lane  ,Early ,778,36,0,43,6,0,0,0,0,0,730,0,36,0,1,0,0,0,741
683,Rayners Lane  ,AM peak     ,3401,2754,1,3273,67,0,39,0,14,6,1,24,2829,79,90,50,0,240,89
683,Rayners Lane  ,Midday,1628,298,166,1115,314,3,29,4,55,76,32,183,361,324,123,48,101,487,0
683,Rayners Lane  ,PM Peak     ,1059,152,466,474,540,2,19,0,0,21,4,535,208,76,0,0,12,226,2
683,Rayners Lane  ,Evening     ,307,10,123,72,133,0,2,0,0,100,0,233,20,6,0,2,0,47,0
683,Rayners Lane  ,Late  ,105,0,12,0,12,0,0,0,0,93,0,105,0,0,0,0,0,0,0
683,Rayners Lane  ,   Total day,7278,3250,767,4977,1072,5,88,4,69,296,767,1079,3454,485,214,100,114,1000,832
684,Redbridge     ,Early ,691,44,0,44,0,0,0,0,0,0,647,0,44,0,0,0,0,0,647
684,Redbridge     ,AM peak     ,2254,2046,0,2118,16,0,0,0,0,52,68,0,2054,5,58,0,8,63,67
684,Redbridge     ,Midday,1087,367,19,744,40,0,0,0,13,89,201,85,395,0,143,29,0,258,178
684,Redbridge     ,PM Peak     ,582,99,264,186,289,0,0,0,0,61,46,264,99,0,20,0,0,152,46
684,Redbridge     ,Evening     ,204,0,83,17,83,0,0,0,0,0,104,83,0,0,0,0,0,17,104
684,Redbridge     ,Late  ,61,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,61
684,Redbridge     ,   Total day,4878,2555,366,3109,428,0,0,0,13,201,1127,431,2592,5,221,29,8,490,1102
685,Regent's Park ,Early ,19,2,0,4,2,0,0,0,0,0,13,0,4,0,0,0,0,2,13
685,Regent's Park ,AM peak     ,365,171,18,252,45,0,0,0,29,39,0,20,237,0,35,12,10,49,0
685,Regent's Park ,Midday,1497,39,292,152,565,0,27,50,59,635,9,583,519,46,55,25,36,234,0
685,Regent's Park ,PM Peak     ,2359,0,1607,43,2048,0,70,0,7,181,11,1811,221,0,70,0,62,189,6
685,Regent's Park ,Evening     ,718,0,519,17,599,0,16,0,7,80,0,592,11,0,0,0,23,92,0
685,Regent's Park ,Late  ,153,0,79,0,79,0,2,0,0,3,68,84,0,0,0,0,0,0,68
685,Regent's Park ,   Total day,5110,212,2515,468,3337,0,115,50,101,938,101,3090,993,46,160,37,131,567,87
686,Richmond,Early ,268,1,0,1,0,0,0,0,0,0,268,0,1,0,0,0,0,0,268
686,Richmond,AM peak     ,2253,1719,3,2074,68,0,40,0,9,62,0,16,1849,17,92,2,0,228,49
686,Richmond,Midday,2484,386,42,1548,150,69,109,19,14,565,10,443,500,323,175,41,2,962,39
686,Richmond,PM Peak     ,2887,246,619,1148,1096,36,343,15,32,181,37,1149,430,24,14,7,68,1124,71
686,Richmond,Evening     ,1100,172,365,264,622,0,37,1,0,133,42,470,296,1,21,0,16,240,55
686,Richmond,Late  ,798,1,36,1,87,0,2,0,0,114,595,161,52,0,0,0,0,0,585
686,Richmond,   Total day,9790,2525,1065,5035,2022,105,531,36,54,1055,952,2238,3128,365,302,50,86,2555,1067
687,Rickmansworth ,Early ,389,0,0,0,0,0,0,0,0,0,389,0,0,0,0,0,0,0,389
687,Rickmansworth ,AM peak     ,1616,1171,35,1314,46,0,5,0,0,11,241,35,1198,0,81,0,0,13,289
687,Rickmansworth ,Midday,1095,172,80,428,169,44,24,0,28,194,208,196,281,60,23,2,28,295,210
687,Rickmansworth ,PM Peak     ,624,104,185,375,197,0,29,0,0,10,13,205,104,13,30,0,116,137,20
687,Rickmansworth ,Evening     ,137,0,56,12,56,0,0,0,0,13,56,58,0,0,0,0,11,12,56
687,Rickmansworth ,Late  ,40,0,0,0,0,0,0,0,0,2,38,0,0,0,0,0,0,0,40
687,Rickmansworth ,   Total day,3902,1447,356,2129,468,44,59,0,28,229,945,494,1584,73,134,2,154,455,1004
688,Roding Valley ,Early ,80,45,0,45,0,0,0,0,0,0,35,0,45,0,0,0,0,0,35
688,Roding Valley ,AM peak     ,366,338,0,340,0,0,0,0,0,13,13,6,338,0,7,0,0,3,13
688,Roding Valley ,Midday,109,0,0,13,0,0,0,0,0,11,85,11,0,13,0,0,0,0,85
688,Roding Valley ,PM Peak     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,Roding Valley ,Evening     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,Roding Valley ,Late  ,23,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,23
688,Roding Valley ,   Total day,579,383,0,399,0,0,0,0,0,24,156,17,383,13,7,0,0,3,156
690,Royal Oak     ,Early ,143,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,143
690,Royal Oak     ,AM peak     ,1381,1064,0,1229,55,0,23,0,0,74,0,0,1194,0,135,14,0,7,31
690,Royal Oak     ,Midday,1078,166,78,562,222,0,128,0,8,41,118,214,326,19,182,0,0,252,86
690,Royal Oak     ,PM Peak     ,1109,104,417,345,651,0,32,0,0,51,30,500,235,0,0,15,0,310,49
690,Royal Oak     ,Evening     ,454,6,115,76,115,0,3,0,0,167,94,281,18,0,0,0,0,72,82
690,Royal Oak     ,Late  ,164,0,5,0,5,0,0,0,0,53,107,56,2,0,0,0,0,0,107
690,Royal Oak     ,   Total day,4331,1340,614,2211,1048,0,185,0,8,386,491,1051,1775,19,317,29,0,642,498
691,Ruislip ,Early ,250,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,250
691,Ruislip ,AM peak     ,1378,1058,2,1242,5,0,0,0,0,1,130,3,1060,63,58,6,21,34,132
691,Ruislip ,Midday,894,84,29,552,112,46,0,0,0,125,59,66,192,235,48,0,11,269,72
691,Ruislip ,PM Peak     ,447,38,84,109,130,4,0,0,3,127,73,140,39,7,26,0,0,186,49
691,Ruislip ,Evening     ,136,0,39,29,39,0,0,0,0,12,55,53,0,0,8,0,6,16,53
691,Ruislip ,Late  ,42,0,0,1,0,0,0,0,0,0,40,0,0,0,0,0,1,0,40
691,Ruislip ,   Total day,3146,1180,154,1934,285,50,0,0,3,265,608,262,1292,305,140,6,39,506,597
692,Ruislip Gardens     ,Early ,267,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,267
692,Ruislip Gardens     ,AM peak     ,1040,911,13,982,37,0,18,0,0,0,2,13,953,17,49,0,0,5,2
692,Ruislip Gardens     ,Midday,356,76,0,291,25,0,0,0,0,0,39,0,102,40,68,0,0,108,39
692,Ruislip Gardens     ,PM Peak     ,195,1,11,170,11,0,0,0,0,0,15,11,1,0,0,0,0,169,15
692,Ruislip Gardens     ,Evening     ,51,14,0,33,0,0,0,0,0,0,18,0,14,0,0,0,0,19,18
692,Ruislip Gardens     ,Late  ,23,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,23
692,Ruislip Gardens     ,   Total day,1931,1002,24,1476,73,0,18,0,0,0,363,24,1070,57,117,0,0,300,363
693,Ruislip Manor ,Early ,318,0,0,0,0,0,0,0,0,0,318,0,0,0,0,0,0,0,318
693,Ruislip Manor ,AM peak     ,1520,1186,0,1366,46,5,65,0,0,38,0,57,1267,62,95,0,0,36,4
693,Ruislip Manor ,Midday,911,157,7,463,10,12,320,0,0,89,18,323,160,83,15,3,0,229,97
693,Ruislip Manor ,PM Peak     ,434,14,95,154,95,18,132,0,0,18,17,245,14,41,40,0,0,76,17
693,Ruislip Manor ,Evening     ,126,0,1,0,1,0,0,0,0,74,51,75,0,0,0,0,0,0,51
693,Ruislip Manor ,Late  ,45,0,0,16,0,0,0,0,0,0,29,0,0,0,0,0,0,16,29
693,Ruislip Manor ,   Total day,3354,1357,103,1999,152,34,517,0,0,219,433,699,1442,186,150,3,0,357,516
694,Russell Square,Early ,131,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,131
694,Russell Square,AM peak     ,2034,621,74,903,119,0,86,7,808,55,55,226,991,17,208,236,0,332,24
694,Russell Square,Midday,5902,167,541,938,1079,32,1785,0,1231,629,208,2397,579,539,341,212,58,1586,190
694,Russell Square,PM Peak     ,7234,91,2848,406,3673,76,1848,0,408,632,191,4824,281,120,249,82,12,1369,298
694,Russell Square,Evening     ,3599,0,1530,104,1682,35,1032,0,101,540,103,2911,45,0,20,1,0,489,133
694,Russell Square,Late  ,972,0,199,5,199,0,148,0,0,241,379,526,0,0,0,0,2,76,368
694,Russell Square,   Total day,19872,878,5192,2357,6752,144,4897,7,2549,2098,1068,10884,1896,676,817,532,72,3852,1144
698,Seven Sisters ,Early ,5165,0,0,0,0,0,0,0,0,0,5165,0,0,0,0,0,0,0,5165
698,Seven Sisters ,AM peak     ,16550,13233,78,15101,245,0,180,89,414,257,263,220,14194,101,860,68,272,269,566
698,Seven Sisters ,Midday,8814,2678,437,5486,1388,169,123,0,559,754,334,1343,3604,577,640,197,397,1604,453
698,Seven Sisters ,PM Peak     ,5396,293,2375,1621,2870,0,530,0,69,41,265,2942,566,117,59,30,111,1324,245
698,Seven Sisters ,Evening     ,2404,373,931,741,934,1,52,0,170,490,17,1664,373,41,30,0,17,226,54
698,Seven Sisters ,Late  ,862,16,96,19,97,0,0,0,0,620,127,508,16,0,0,0,6,203,129
698,Seven Sisters ,   Total day,39191,16593,3918,22968,5534,170,885,89,1213,2161,6171,6677,18753,836,1588,295,803,3626,6613
700,Shepherd's Bush (Cen,Early ,982,0,0,0,0,0,0,0,0,0,982,0,0,0,0,0,0,0,982
700,Shepherd's Bush (Cen,AM peak     ,8889,7748,59,8282,170,14,39,36,68,201,79,175,8024,50,320,0,0,163,157
700,Shepherd's Bush (Cen,Midday,8160,1999,519,3646,1914,1134,189,0,194,427,657,1822,3214,554,605,6,0,1174,785
700,Shepherd's Bush (Cen,PM Peak     ,8895,392,3340,1470,4072,811,476,19,180,173,1695,4587,850,343,120,0,85,1169,1741
700,Shepherd's Bush (Cen,Evening     ,4458,62,1454,377,1770,699,44,67,0,1078,423,3194,72,0,0,0,164,493,535
700,Shepherd's Bush (Cen,Late  ,2634,0,722,23,763,255,0,23,0,922,647,1856,0,0,0,0,23,108,647
700,Shepherd's Bush (Cen,   Total day,34018,10201,6094,13798,8689,2913,748,145,441,2801,4483,11634,12160,947,1045,6,273,3107,4847
775,Shepherd's Bush Mark,Early ,228,9,0,9,0,0,0,0,0,0,219,0,9,0,0,0,0,0,219
775,Shepherd's Bush Mark,AM peak     ,1858,1517,0,1707,5,0,9,0,34,99,4,0,1663,8,122,0,0,52,13
775,Shepherd's Bush Mark,Midday,1435,247,147,792,244,79,41,0,0,214,66,327,352,116,155,0,47,334,103
775,Shepherd's Bush Mark,PM Peak     ,964,99,176,452,262,29,117,0,21,73,9,276,111,87,74,32,26,348,9
775,Shepherd's Bush Mark,Evening     ,436,62,101,94,105,124,19,0,4,78,11,280,62,0,19,0,11,52,11
775,Shepherd's Bush Mark,Late  ,283,0,11,0,11,0,0,0,0,119,152,131,0,0,0,0,0,0,152
775,Shepherd's Bush Mark,   Total day,5203,1934,435,3054,628,231,187,0,59,583,461,1013,2197,212,370,32,84,786,508
702,Sloane Square ,Early ,429,0,0,0,0,0,0,0,0,0,429,0,0,0,0,0,0,0,429
702,Sloane Square ,AM peak     ,5050,3720,93,4237,252,10,47,0,15,67,423,106,3949,25,263,0,0,184,522
702,Sloane Square ,Midday,8012,369,558,1638,1202,1318,74,143,236,1695,1705,2322,1190,573,383,42,189,1734,1579
702,Sloane Square ,PM Peak     ,9139,5,3742,682,4600,991,191,0,7,1662,1005,5805,534,218,93,86,89,1136,1178
702,Sloane Square ,Evening     ,3606,0,1730,138,1973,38,18,0,3,958,479,2504,149,0,2,0,31,403,517
702,Sloane Square ,Late  ,1287,5,110,5,110,0,0,0,38,502,633,534,5,0,0,0,0,115,633
702,Sloane Square ,   Total day,27524,4098,6234,6701,8137,2357,330,143,299,4885,4674,11272,5827,816,741,128,309,3572,4859
703,Snaresbrook   ,Early ,311,1,0,1,0,0,0,0,0,0,311,0,1,0,0,0,0,0,311
703,Snaresbrook   ,AM peak     ,2706,2000,6,2340,60,0,68,0,199,30,8,133,2207,8,153,24,5,139,37
703,Snaresbrook   ,Midday,936,46,5,196,10,3,2,0,5,42,679,19,50,90,6,4,1,84,682
703,Snaresbrook   ,PM Peak     ,662,32,36,110,49,1,14,0,2,13,475,82,33,3,1,1,8,55,478
703,Snaresbrook   ,Evening     ,148,1,1,2,1,0,0,0,0,1,145,1,1,0,1,0,0,1,145
703,Snaresbrook   ,Late  ,52,0,0,0,0,0,0,0,0,42,10,25,0,0,0,0,16,0,10
703,Snaresbrook   ,   Total day,4815,2079,48,2648,120,4,84,0,206,127,1628,259,2291,101,161,29,31,278,1664
704,South Ealing  ,Early ,399,40,0,70,0,0,0,0,0,0,330,0,40,0,0,0,0,30,330
704,South Ealing  ,AM peak     ,2340,1879,23,2200,24,0,7,0,33,34,42,32,1956,0,249,4,2,69,28
704,South Ealing  ,Midday,1371,220,69,843,113,5,308,0,2,50,48,358,302,109,274,2,26,279,20
704,South Ealing  ,PM Peak     ,1131,68,230,264,270,5,375,0,38,29,152,607,107,34,11,0,3,221,147
704,South Ealing  ,Evening     ,361,0,120,36,124,0,129,0,0,71,2,269,0,0,0,0,0,90,2
704,South Ealing  ,Late  ,101,0,0,0,0,0,23,0,0,48,29,68,0,0,0,0,1,3,29
704,South Ealing  ,   Total day,5702,2206,442,3412,531,9,842,0,72,232,603,1334,2405,143,533,6,32,692,556
707,South Harrow  ,Early ,526,24,0,25,0,0,0,0,0,0,501,0,24,0,0,0,0,1,501
707,South Harrow  ,AM peak     ,1603,1266,26,1429,26,36,0,0,16,96,0,98,1281,0,73,0,0,130,20
707,South Harrow  ,Midday,926,75,57,567,143,26,62,0,0,63,65,170,152,15,10,35,0,494,50
707,South Harrow  ,PM Peak     ,577,0,223,114,277,83,33,0,0,37,33,233,52,83,0,0,0,176,33
707,South Harrow  ,Evening     ,186,36,56,80,56,0,0,0,0,36,15,92,36,0,0,0,0,35,23
707,South Harrow  ,Late  ,61,5,31,5,31,0,0,0,0,2,23,33,5,0,0,0,0,0,23
707,South Harrow  ,   Total day,3879,1405,393,2220,533,145,95,0,16,235,637,626,1551,98,83,35,0,836,650
708,South Kensington    ,Early ,474,0,0,0,0,0,0,0,0,0,474,0,0,0,0,0,0,0,474
708,South Kensington    ,AM peak     ,5279,3655,114,4106,311,0,127,2,58,487,188,246,4208,11,167,50,16,319,261
708,South Kensington    ,Midday,14916,367,736,2241,2193,59,1880,514,807,5402,1820,4478,1295,1309,129,560,1270,3676,2199
708,South Kensington    ,PM Peak     ,18186,343,6104,1788,7363,138,2531,252,461,4160,1493,11161,781,391,279,192,1185,2904,1293
708,South Kensington    ,Evening     ,7235,87,2261,367,2505,0,2121,32,77,1966,167,5822,197,40,114,17,237,570,239
708,South Kensington    ,Late  ,3618,0,213,123,250,0,520,0,30,1288,1407,1976,36,0,0,0,63,151,1392
708,South Kensington    ,   Total day,49707,4452,9428,8624,12621,197,7179,800,1433,13303,5550,23683,6516,1751,689,818,2772,7619,5858
709,South Kenton  ,Early ,79,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,79
709,South Kenton  ,AM peak     ,583,451,0,477,7,0,1,0,34,7,57,0,500,0,19,0,0,5,59
709,South Kenton  ,Midday,394,15,26,148,33,2,0,0,0,0,211,156,22,58,27,0,0,49,82
709,South Kenton  ,PM Peak     ,179,0,19,22,32,0,18,0,0,0,107,122,13,0,0,0,0,22,22
709,South Kenton  ,Evening     ,65,0,17,28,17,0,0,0,0,0,19,17,0,0,0,0,0,28,19
709,South Kenton  ,Late  ,44,0,0,0,0,0,0,0,0,3,42,3,0,0,0,0,0,0,42
709,South Kenton  ,   Total day,1345,466,62,674,90,2,19,0,34,10,515,298,536,58,46,0,0,104,304
710,South Ruislip ,Early ,378,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,0,0,378
710,South Ruislip ,AM peak     ,1548,1346,7,1476,7,0,4,0,0,18,41,8,1364,8,76,0,0,55,38
710,South Ruislip ,Midday,493,217,0,303,66,27,12,0,0,72,12,79,296,7,37,5,0,60,9
710,South Ruislip ,PM Peak     ,402,46,208,126,275,1,0,0,0,0,0,208,81,1,3,0,0,109,0
710,South Ruislip ,Evening     ,99,0,26,16,37,0,0,0,0,0,47,26,0,0,1,0,0,11,61
710,South Ruislip ,Late  ,33,0,0,0,0,0,0,0,0,2,31,0,0,0,0,0,0,2,31
710,South Ruislip ,   Total day,2953,1609,242,1921,385,29,17,0,0,92,510,321,1741,16,116,5,0,236,518
711,South Wimbledon     ,Early ,526,0,0,0,0,0,0,0,0,0,526,0,0,0,0,0,0,0,526
711,South Wimbledon     ,AM peak     ,3707,2627,1,3002,7,0,12,0,0,39,646,2,2684,0,122,0,0,241,657
711,South Wimbledon     ,Midday,1435,129,114,527,315,74,73,0,0,360,87,430,273,69,160,37,0,264,202
711,South Wimbledon     ,PM Peak     ,1594,9,845,177,1051,33,198,0,0,86,50,1154,79,4,0,0,0,308,50
711,South Wimbledon     ,Evening     ,512,54,208,141,208,0,81,0,0,78,4,367,54,0,0,0,0,86,4
711,South Wimbledon     ,Late  ,180,1,12,5,12,0,26,0,0,20,117,58,1,0,0,0,0,4,117
711,South Wimbledon     ,   Total day,7955,2821,1180,3852,1593,107,391,0,0,584,1429,2012,3091,72,283,37,0,904,1556
712,South Woodford,Early ,560,1,0,1,0,0,0,0,0,0,559,0,1,0,0,0,0,0,559
712,South Woodford,AM peak     ,4023,3326,0,3803,5,11,104,0,6,46,48,93,3414,50,122,94,2,167,81
712,South Woodford,Midday,1554,231,20,1080,160,28,38,0,145,90,12,137,381,428,120,39,29,407,12
712,South Woodford,PM Peak     ,1001,110,254,603,300,6,5,0,27,37,22,377,115,28,17,0,0,443,22
712,South Woodford,Evening     ,405,22,52,124,113,3,0,0,0,128,37,180,83,0,0,0,0,105,37
712,South Woodford,Late  ,69,0,0,0,0,0,0,0,0,65,4,65,0,0,0,0,0,0,4
712,South Woodford,   Total day,7612,3690,326,5611,579,47,147,0,178,367,683,852,3994,506,259,132,31,1122,716
